filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt5_fra_distance_tgt,w2vt5_fra_distance_oth
FR_TRIP65115_0,ɛ,e,z,b,FR1563,FR1623,FR1812,FR-participant4,FR-participant3,False,0,FR,0,0.5861634612083435,0.6131397485733032
EN_TRIP8855_1,æ,ɪ,f,s,EN2286,EN1991,EN469,EN-participant7,EN-participant2,True,1,EN,1,0.5196484923362732,0.6581249833106995
ES_TRIP33757_1,y:,ɤ:,l,s,ES270,ES268,ES306,ES-participant1,ES-participant5,True,1,ES,6,0.46599408984184265,0.5359777808189392
FR_TRIP12710_1,y,i,f,f,FR2113,FR2254,FR1286,FR-participant3,FR-participant4,True,1,FR,0,0.45640185475349426,0.4710797965526581
FR_TRIP19172_1,œ,ø,z,b,FR2136,FR1831,FR1599,FR-participant3,FR-participant4,True,1,FR,0,0.6248717308044434,0.5963649153709412
EN_TRIP34755_1,ʊ,u,z,b,EN1339,EN1176,EN2372,EN-participant3,EN-participant5,True,1,EN,1,0.47967836260795593,0.5120823383331299
TU_TRIP7107_0,ɯ,i,t,s,TU53,TU45,TU160,TU-participant2,TU-participant3,False,0,TU,5,0.2609456479549408,0.43084484338760376
EN_TRIP40165_1,u,ɑ,z,b,EN1863,EN1639,EN2753,EN-participant1,EN-participant8,True,1,EN,1,0.5870060324668884,0.6553516387939453
FR_TRIP66338_1,œ,ø,z,f,FR1602,FR1233,FR4232,FR-participant4,FR-participant8,True,1,FR,0,0.48644065856933594,0.544572114944458
GR_TRIP67196_0,øː,ʏ,ts,k,GR370,GR358,GR256,GR-participant4,GR-participant2,False,0,GR,3,0.4299888014793396,0.5342025756835938
TU_TRIP11655_1,y,œ,t,s,TU258,TU217,TU155,TU-participant1,TU-participant3,True,1,TU,5,0.4641968905925751,0.4580596387386322
BR_TRIP27429_1,u,o,b,k,BR908,BR1062,BR721,BR-participant5,BR-participant1,True,1,BR,2,0.45532530546188354,0.48730918765068054
BR_TRIP14623_0,ĩ,e,z,b,BR580,BR494,BR304,BR-participant3,BR-participant4,False,0,BR,2,0.5590652227401733,0.6369946002960205
GL_TRIP700_1,aː,a,p,p,GLO6,GLO108,GLO44,S05M,S04F,True,1,GL,4,0.39519739151000977,0.3752368092536926
FR_TRIP8096_1,o,ɔ,z,f,FR803,FR1021,FR1644,FR-participant2,FR-participant4,True,1,FR,0,0.5586755275726318,0.595658540725708
ES_TRIP37237_0,æ:,ɤ:,m,v,ES259,ES244,ES343,ES-participant1,ES-participant5,False,0,ES,6,0.3286150097846985,0.5921348333358765
GR_TRIP27669_1,yː,ʏ,f,t,GR597,GR622,GR280,GR-participant1,GR-participant4,True,1,GR,3,0.5977376103401184,0.5791783332824707
TU_TRIP2954_0,ɯ,œ,p,t,TU131,TU71,TU56,TU-participant4,TU-participant2,False,0,TU,5,0.6886132955551147,0.5786039233207703
BR_TRIP66376_1,e,ɛ,d,s,BR734,BR731,BR930,BR-participant1,BR-participant5,True,1,BR,2,0.3647703528404236,0.4117083251476288
BR_TRIP13172_1,ɐ̃,a,t,t,BR539,BR439,BR292,BR-participant3,BR-participant4,True,1,BR,2,0.5308927893638611,0.5240010023117065
GR_TRIP4363_1,iː,ʏ,f,s,GR162,GR212,GR702,GR-participant2,GR-participant5,True,1,GR,3,0.5169609189033508,0.5797262191772461
ES_TRIP13056_0,y:,ɤ:,l,s,ES306,ES292,ES102,ES-participant5,ES-participant4,False,0,ES,6,0.505560576915741,0.6185478568077087
FR_TRIP30588_0,œ,ɔ,f,f,FR3032,FR2910,FR3566,FR-participant7,FR-participant5,False,0,FR,0,0.36001259088516235,0.33551421761512756
BR_TRIP8280_1,ẽ,ĩ,s,t,BR9,BR153,BR405,BR-participant2,BR-participant4,True,1,BR,2,0.5138642191886902,0.5477875471115112
GR_TRIP14497_0,ʏ,ɪ,ɡ,s,GR426,GR475,GR711,GR-participant3,GR-participant5,False,0,GR,3,0.5185786485671997,0.7203348875045776
BR_TRIP58573_1,i,ĩ,f,s,BR742,BR646,BR994,BR-participant1,BR-participant5,True,1,BR,2,0.2504456341266632,0.49376216530799866
EN_TRIP27409_0,u,ʊ,z,b,EN1144,EN1020,EN46,EN-participant4,EN-participant6,False,0,EN,1,0.5668634176254272,0.5770155191421509
FR_TRIP84370_0,u,ɔ,z,f,FR3845,FR3596,FR2058,FR-participant5,FR-participant3,False,0,FR,0,0.3227003812789917,0.4331800043582916
ES_TRIP21960_1,a:,ɤ:,m,v,ES140,ES79,ES11,ES-participant4,ES-participant2,True,1,ES,6,0.3465511202812195,0.5673106908798218
GR_TRIP49175_0,ʊ,uː,f,t,GR92,GR15,GR616,GR-participant6,GR-participant1,False,0,GR,3,0.30594560503959656,0.49107545614242554
TU_TRIP2268_1,i,y,ʃ,t,TU78,TU81,TU3,TU-participant4,TU-participant2,True,1,TU,5,0.3955135941505432,0.3393029272556305
FR_TRIP57191_1,e,ɛ̃,f,f,FR1685,FR1157,FR1930,FR-participant4,FR-participant3,True,1,FR,0,0.580265998840332,0.6949617266654968
ES_TRIP7549_0,ɤ:,i:,l,s,ES31,ES32,ES232,ES-participant2,ES-participant1,False,0,ES,6,0.39459696412086487,0.6062209010124207
GR_TRIP52397_1,iː,yː,z,t,GR120,GR43,GR626,GR-participant6,GR-participant1,True,1,GR,3,0.4716785252094269,0.598207950592041
TU_TRIP3903_1,ɯ,i,f,z,TU159,TU177,TU240,TU-participant3,TU-participant1,True,1,TU,5,0.5099698305130005,0.5169955492019653
GL_TRIP320_1,ɛ,e,f,f,GLO123,GLO55,GLO115,S03M,S07F,True,1,GL,4,0.37086251378059387,0.4915669858455658
BR_TRIP44419_0,i,e,f,s,BR327,BR287,BR640,BR-participant4,BR-participant3,False,0,BR,2,0.6030500531196594,0.6500524878501892
ES_TRIP26597_0,ø:,y:,m,v,ES207,ES150,ES54,ES-participant3,ES-participant2,False,0,ES,6,0.36032453179359436,0.4407326281070709
EN_TRIP28667_1,æ,ɪ,f,s,EN789,EN1086,EN2830,EN-participant4,EN-participant8,True,1,EN,1,0.35467350482940674,0.5251730680465698
GR_TRIP67979_1,ʊ,ʏ,z,t,GR710,GR717,GR238,GR-participant5,GR-participant2,True,1,GR,3,0.48926764726638794,0.5103364586830139
BR_TRIP16988_1,ũ,õ,m,d,BR520,BR595,BR430,BR-participant3,BR-participant4,True,1,BR,2,0.7241644859313965,0.634143590927124
FR_TRIP69970_0,ɛ,e,z,f,FR3782,FR3460,FR4113,FR-participant1,FR-participant8,False,0,FR,0,0.5051224231719971,0.5058659911155701
FR_TRIP8145_1,e,i,z,f,FR868,FR780,FR3460,FR-participant2,FR-participant5,True,1,FR,0,0.4821450114250183,0.48909181356430054
BR_TRIP34977_0,õ,ẽ,t,t,BR330,BR301,BR89,BR-participant4,BR-participant2,False,0,BR,2,0.43598487973213196,0.5619171261787415
BR_TRIP59589_0,ĩ,ɐ̃,s,t,BR692,BR788,BR880,BR-participant1,BR-participant5,False,0,BR,2,0.3698437809944153,0.48812392354011536
GL_TRIP1374_0,ɔ,o,g,g,GLO126,GLO114,GLO75,S04F,S03M,False,0,GL,4,0.42746150493621826,0.5251206159591675
EN_TRIP12037_0,ʊ,ʌ,z,b,EN2372,EN2472,EN1339,EN-participant5,EN-participant3,False,0,EN,1,0.47967836260795593,0.4917804002761841
GR_TRIP12152_1,øː,yː,ks,d,GR253,GR137,GR125,GR-participant2,GR-participant6,True,1,GR,3,0.3650752305984497,0.4602043628692627
ES_TRIP29363_0,æ:,a:,s,t,ES193,ES158,ES313,ES-participant3,ES-participant5,False,0,ES,6,0.45971983671188354,0.4157160818576813
GR_TRIP49784_1,ʏ,aː,f,t,GR116,GR105,GR511,GR-participant6,GR-participant3,True,1,GR,3,0.4205528795719147,0.6766207814216614
FR_TRIP57090_1,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,True,1,FR,0,0.5608652234077454,0.6054674983024597
GR_TRIP15088_0,ɪ,iː,ɡ,s,GR448,GR437,GR750,GR-participant3,GR-participant5,False,0,GR,3,0.6998382210731506,0.6181308031082153
FR_TRIP50922_0,ɑ̃,ɔ̃,z,f,FR456,FR83,FR1860,FR-participant6,FR-participant3,False,0,FR,0,0.5603733062744141,0.5298835039138794
BR_TRIP17058_0,ĩ,õ,l,g,BR556,BR587,BR262,BR-participant3,BR-participant4,False,0,BR,2,0.668776273727417,0.6441327333450317
EN_TRIP22767_1,ɑ,æ,z,f,EN552,EN535,EN2414,EN-participant2,EN-participant5,True,1,EN,1,0.4712337851524353,0.44220614433288574
EN_TRIP37337_1,ɪ,i,f,s,EN1763,EN1899,EN2630,EN-participant1,EN-participant8,True,1,EN,1,0.5398827791213989,0.6142743825912476
TU_TRIP3822_0,y,ɯ,f,z,TU180,TU172,TU4,TU-participant3,TU-participant2,False,0,TU,5,0.3503023684024811,0.4543910026550293
GR_TRIP19945_1,yː,uː,f,t,GR441,GR477,GR41,GR-participant3,GR-participant6,True,1,GR,3,0.4814034402370453,0.5562390685081482
ES_TRIP26801_0,ɤ:,i:,m,v,ES184,ES185,ES55,ES-participant3,ES-participant2,False,0,ES,6,0.40690699219703674,0.5542721152305603
GR_TRIP79884_1,iː,yː,b,s,GR673,GR685,GR175,GR-participant5,GR-participant2,True,1,GR,3,0.5579917430877686,0.49106699228286743
EN_TRIP6853_1,ɑ,ʌ,z,b,EN1924,EN2217,EN1204,EN-participant7,EN-participant3,True,1,EN,1,0.335094690322876,0.4816080331802368
ES_TRIP29318_0,æ:,y:,s,t,ES193,ES192,ES64,ES-participant3,ES-participant2,False,0,ES,6,0.5302718877792358,0.5644329190254211
GR_TRIP64517_1,ʏ,ʊ,z,t,GR357,GR322,GR513,GR-participant4,GR-participant3,True,1,GR,3,0.45362570881843567,0.5272838473320007
BR_TRIP14749_0,ĩ,ẽ,z,b,BR504,BR550,BR304,BR-participant3,BR-participant4,False,0,BR,2,0.6235937476158142,0.5907297730445862
ES_TRIP12010_1,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,True,1,ES,6,0.44044002890586853,0.5531080365180969
ES_TRIP21395_1,y:,ɤ:,m,v,ES81,ES112,ES354,ES-participant4,ES-participant5,True,1,ES,6,0.4936569035053253,0.6001641750335693
ES_TRIP7083_1,ø:,ɤ:,l,s,ES66,ES31,ES90,ES-participant2,ES-participant4,True,1,ES,6,0.3733396828174591,0.47849324345588684
BR_TRIP48061_0,ĩ,e,s,p,BR415,BR320,BR970,BR-participant4,BR-participant5,False,0,BR,2,0.5768451690673828,0.6411237716674805
TU_TRIP6015_1,i,y,f,z,TU44,TU4,TU151,TU-participant2,TU-participant3,True,1,TU,5,0.3852269947528839,0.4239424765110016
GR_TRIP66682_1,yː,ʏ,ts,k,GR299,GR358,GR184,GR-participant4,GR-participant2,True,1,GR,3,0.4937771260738373,0.5116842985153198
BR_TRIP1314_0,u,ũ,m,d,BR1,BR93,BR353,BR-participant2,BR-participant4,False,0,BR,2,0.704330325126648,0.6357073783874512
GR_TRIP44358_0,ʏ,ɪ,ɡ,s,GR112,GR74,GR545,GR-participant6,GR-participant1,False,0,GR,3,0.40436601638793945,0.39904674887657166
FR_TRIP82055_0,o,œ,z,b,FR3528,FR3951,FR1888,FR-participant5,FR-participant3,False,0,FR,0,0.4233623445034027,0.5560125708580017
EN_TRIP1471_0,u,ʊ,f,s,EN237,EN73,EN1474,EN-participant6,EN-participant3,False,0,EN,1,0.4629213511943817,0.4634350538253784
FR_TRIP17808_1,ɔ,œ,z,f,FR2219,FR2061,FR3596,FR-participant3,FR-participant5,True,1,FR,0,0.3330044150352478,0.3852617144584656
GR_TRIP46239_1,ʏ,iː,f,s,GR29,GR38,GR548,GR-participant6,GR-participant1,True,1,GR,3,0.37569400668144226,0.5799922943115234
BR_TRIP28083_1,ẽ,ɐ̃,k,s,BR1023,BR943,BR685,BR-participant5,BR-participant1,True,1,BR,2,0.4049955904483795,0.5000978708267212
BR_TRIP27081_0,õ,ɔ,d,g,BR883,BR984,BR268,BR-participant5,BR-participant4,False,0,BR,2,0.45955681800842285,0.5128039717674255
FR_TRIP36192_0,i,y,z,f,FR4405,FR4332,FR2450,FR-participant8,FR-participant1,False,0,FR,0,0.676513671875,0.6823776960372925
FR_TRIP18754_1,ɛ,e,z,b,FR1812,FR1914,FR3779,FR-participant3,FR-participant5,True,1,FR,0,0.41420671343803406,0.4408845603466034
EN_TRIP27461_1,ɑ,æ,z,f,EN775,EN983,EN2723,EN-participant4,EN-participant8,True,1,EN,1,0.43901702761650085,0.5122304558753967
FR_TRIP8274_0,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,False,0,FR,0,0.6009775400161743,0.6147758960723877
GR_TRIP27494_0,yː,aː,f,t,GR597,GR538,GR764,GR-participant1,GR-participant5,False,0,GR,3,0.47269508242607117,0.5221713781356812
GR_TRIP60074_0,ɪ,iː,f,t,GR302,GR372,GR636,GR-participant4,GR-participant1,False,0,GR,3,0.45787513256073,0.5400436520576477
ES_TRIP11136_1,æ:,i:,s,t,ES301,ES299,ES157,ES-participant5,ES-participant3,True,1,ES,6,0.3946968913078308,0.6617781519889832
BR_TRIP40560_0,õ,ũ,m,d,BR333,BR277,BR519,BR-participant4,BR-participant3,False,0,BR,2,0.5403141379356384,0.616313636302948
BR_TRIP32765_1,ũ,ɐ̃,s,t,BR904,BR918,BR706,BR-participant5,BR-participant1,True,1,BR,2,0.44412466883659363,0.5190606713294983
TU_TRIP6722_1,i,ɯ,t,s,TU45,TU22,TU121,TU-participant2,TU-participant4,True,1,TU,5,0.431907057762146,0.4862734377384186
GR_TRIP62861_1,uː,ʊ,f,s,GR308,GR262,GR480,GR-participant4,GR-participant3,True,1,GR,3,0.43375730514526367,0.5410700440406799
EN_TRIP2742_0,eɪ,ɛ,z,b,EN102,EN141,EN1843,EN-participant6,EN-participant1,False,0,EN,1,0.5420652627944946,0.6353296041488647
BR_TRIP55839_0,ẽ,ũ,z,b,BR683,BR673,BR11,BR-participant1,BR-participant2,False,0,BR,2,0.420643150806427,0.5276318192481995
GL_TRIP106_0,i,ɛ,p,p,GLO78,GLO39,GLO138,S03M,S01F,False,0,GL,4,0.5037961006164551,0.5290012359619141
TU_TRIP10021_0,ɯ,y,d,ʃ,TU209,TU261,TU88,TU-participant1,TU-participant4,False,0,TU,5,0.41630956530570984,0.5394096970558167
FR_TRIP71619_1,ɔ,ø,f,f,FR2668,FR2642,FR4475,FR-participant1,FR-participant8,True,1,FR,0,0.6251394152641296,0.5742657780647278
EN_TRIP12160_0,ɪ,æ,z,b,EN2527,EN2307,EN959,EN-participant5,EN-participant4,False,0,EN,1,0.34732627868652344,0.5032206177711487
BR_TRIP60037_0,ũ,ĩ,s,t,BR662,BR692,BR573,BR-participant1,BR-participant3,False,0,BR,2,0.3603087067604065,0.46806666254997253
FR_TRIP26413_1,ø,œ,z,b,FR2955,FR3364,FR3766,FR-participant7,FR-participant5,True,1,FR,0,0.5613738894462585,0.5386605262756348
BR_TRIP53623_0,õ,ẽ,m,d,BR702,BR686,BR900,BR-participant1,BR-participant5,False,0,BR,2,0.45770740509033203,0.5345320105552673
BR_TRIP43304_1,ɛ,e,d,s,BR364,BR283,BR861,BR-participant4,BR-participant5,True,1,BR,2,0.5735909938812256,0.4530540108680725
FR_TRIP38291_1,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR3486,FR-participant8,FR-participant5,True,1,FR,0,0.45637011528015137,0.3793931305408478
TU_TRIP5803_0,œ,ɯ,p,t,TU194,TU175,TU36,TU-participant3,TU-participant2,False,0,TU,5,0.6122415065765381,0.5497804880142212
ES_TRIP10538_1,y:,ø:,s,t,ES288,ES285,ES264,ES-participant5,ES-participant1,True,1,ES,6,0.40939512848854065,0.47958850860595703
FR_TRIP12520_1,e,i,f,f,FR1930,FR2254,FR3553,FR-participant3,FR-participant5,True,1,FR,0,0.4700485169887543,0.44726037979125977
GL_TRIP1487_0,ɛ,e,p,p,GLO110,GLO107,GLO52,S04F,S05M,False,0,GL,4,0.3365001976490021,0.37654533982276917
ES_TRIP23661_1,a:,æ:,s,t,ES89,ES88,ES17,ES-participant4,ES-participant2,True,1,ES,6,0.33324527740478516,0.41471660137176514
TU_TRIP8912_0,œ,y,d,ʃ,TU63,TU8,TU103,TU-participant2,TU-participant4,False,0,TU,5,0.4663897752761841,0.5748744010925293
FR_TRIP27535_0,ɑ̃,ɔ̃,z,f,FR2996,FR3328,FR1523,FR-participant7,FR-participant4,False,0,FR,0,0.5752350091934204,0.5922525525093079
FR_TRIP12609_1,ɔ,o,f,f,FR2004,FR2192,FR2668,FR-participant3,FR-participant1,True,1,FR,0,0.4970661401748657,0.5375466346740723
BR_TRIP9180_0,ũ,ĩ,f,s,BR175,BR157,BR664,BR-participant2,BR-participant1,False,0,BR,2,0.36850300431251526,0.44542384147644043
ES_TRIP16905_0,ɤ:,ø:,m,v,ES340,ES327,ES148,ES-participant5,ES-participant3,False,0,ES,6,0.3996904194355011,0.384988933801651
EN_TRIP17203_1,i,ɪ,z,b,EN2864,EN2979,EN811,EN-participant8,EN-participant4,True,1,EN,1,0.467571496963501,0.5511869788169861
ES_TRIP6396_0,æ:,ɤ:,s,t,ES28,ES61,ES217,ES-participant2,ES-participant1,False,0,ES,6,0.3306860029697418,0.492287814617157
FR_TRIP18865_0,ɑ̃,ɔ̃,z,b,FR1857,FR1897,FR3639,FR-participant3,FR-participant5,False,0,FR,0,0.3905054032802582,0.40936902165412903
BR_TRIP8870_0,ĩ,õ,s,t,BR65,BR91,BR849,BR-participant2,BR-participant1,False,0,BR,2,0.3972470760345459,0.5007932186126709
GR_TRIP70641_0,ʏ,aː,f,t,GR694,GR704,GR155,GR-participant5,GR-participant2,False,0,GR,3,0.39260080456733704,0.7681788206100464
EN_TRIP8849_1,æ,ɑ,f,s,EN2286,EN1939,EN1417,EN-participant7,EN-participant3,True,1,EN,1,0.3821920156478882,0.371926486492157
BR_TRIP12188_1,ũ,u,k,b,BR521,BR536,BR704,BR-participant3,BR-participant1,True,1,BR,2,0.5423021912574768,0.6531118750572205
GR_TRIP23009_0,iː,ʏ,b,s,GR462,GR509,GR373,GR-participant3,GR-participant4,False,0,GR,3,0.5498916506767273,0.6103491187095642
FR_TRIP49587_0,ɛ̃,ɑ̃,z,b,FR159,FR453,FR1962,FR-participant6,FR-participant3,False,0,FR,0,0.5480871796607971,0.5897870063781738
BR_TRIP16577_0,ẽ,ũ,m,d,BR553,BR596,BR843,BR-participant3,BR-participant1,False,0,BR,2,0.6146023273468018,0.6994864344596863
FR_TRIP18983_1,e,ɛ,z,b,FR1914,FR1812,FR1623,FR-participant3,FR-participant4,True,1,FR,0,0.6688052415847778,0.6131397485733032
EN_TRIP8810_1,u,ʊ,f,s,EN2244,EN2269,EN1878,EN-participant7,EN-participant1,True,1,EN,1,0.47092491388320923,0.4674406945705414
FR_TRIP35715_0,ɔ,œ,z,f,FR4007,FR4232,FR2655,FR-participant8,FR-participant1,False,0,FR,0,0.6043058633804321,0.5748623609542847
ES_TRIP6341_1,æ:,ø:,s,t,ES64,ES60,ES193,ES-participant2,ES-participant3,True,1,ES,6,0.5302718877792358,0.5933290123939514
BR_TRIP65907_0,ĩ,õ,l,s,BR775,BR666,BR16,BR-participant1,BR-participant2,False,0,BR,2,0.40189898014068604,0.6018550395965576
FR_TRIP12581_1,ɔ,ø,f,f,FR2004,FR1847,FR3609,FR-participant3,FR-participant5,True,1,FR,0,0.3507344424724579,0.38400429487228394
GL_TRIP1548_0,a,aː,f,f,GLO121,GLO14,GLO116,S04F,S03M,False,0,GL,4,0.38575097918510437,0.4428756833076477
GR_TRIP50100_0,iː,ɪ,f,t,GR121,GR48,GR572,GR-participant6,GR-participant1,False,0,GR,3,0.5017378926277161,0.601777195930481
BR_TRIP60567_0,ɐ̃,ũ,s,t,BR788,BR662,BR476,BR-participant1,BR-participant3,False,0,BR,2,0.4219948351383209,0.44172558188438416
BR_TRIP58555_1,e,i,f,s,BR818,BR759,BR1018,BR-participant1,BR-participant5,True,1,BR,2,0.34728819131851196,0.34035372734069824
GR_TRIP59098_1,iː,yː,f,t,GR289,GR378,GR435,GR-participant4,GR-participant3,True,1,GR,3,0.41243118047714233,0.44634705781936646
TU_TRIP6015_0,i,y,f,z,TU44,TU4,TU151,TU-participant2,TU-participant3,False,0,TU,5,0.3852269947528839,0.4239424765110016
EN_TRIP2860_0,ʊ,ɪ,z,b,EN203,EN295,EN1020,EN-participant6,EN-participant4,False,0,EN,1,0.40399351716041565,0.5102629065513611
BR_TRIP38907_1,a,ɐ̃,k,b,BR313,BR404,BR858,BR-participant4,BR-participant5,True,1,BR,2,0.5305580496788025,0.4820384979248047
FR_TRIP35938_1,ɛ̃,ɛ,z,f,FR4206,FR4356,FR1483,FR-participant8,FR-participant4,True,1,FR,0,0.5595387816429138,0.6779366731643677
FR_TRIP19184_1,œ,o,z,b,FR2136,FR1888,FR1599,FR-participant3,FR-participant4,True,1,FR,0,0.6248717308044434,0.6738534569740295
EN_TRIP14787_0,ʊ,ʌ,t,s,EN2397,EN2484,EN760,EN-participant5,EN-participant2,False,0,EN,1,0.500299870967865,0.5570125579833984
TU_TRIP11276_0,œ,y,t,s,TU252,TU236,TU105,TU-participant1,TU-participant4,False,0,TU,5,0.4189753830432892,0.6111674308776855
GR_TRIP72961_1,yː,uː,ts,k,GR682,GR646,GR555,GR-participant5,GR-participant1,True,1,GR,3,0.3474353551864624,0.46733754873275757
BR_TRIP14202_0,e,ĩ,z,b,BR637,BR504,BR288,BR-participant3,BR-participant4,False,0,BR,2,0.551642119884491,0.7431968450546265
GL_TRIP933_1,ɛ,e,f,f,GLO73,GLO63,GLO143,S05M,S04F,True,1,GL,4,0.428090363740921,0.4412198066711426
TU_TRIP9072_1,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,True,1,TU,5,0.5267360806465149,0.5644786953926086
ES_TRIP36787_1,i:,æ:,m,v,ES245,ES247,ES341,ES-participant1,ES-participant5,True,1,ES,6,0.3876725137233734,0.6459683775901794
EN_TRIP31930_1,ɪ,æ,f,s,EN1303,EN1417,EN1991,EN-participant3,EN-participant7,True,1,EN,1,0.3453223407268524,0.5422556400299072
BR_TRIP19605_1,ɛ,i,d,s,BR629,BR639,BR731,BR-participant3,BR-participant1,True,1,BR,2,0.40982043743133545,0.5538841485977173
BR_TRIP32404_0,ĩ,ẽ,s,t,BR1030,BR921,BR692,BR-participant5,BR-participant1,False,0,BR,2,0.37261250615119934,0.4770421087741852
GR_TRIP41043_0,ʏ,yː,b,s,GR28,GR4,GR396,GR-participant6,GR-participant3,False,0,GR,3,0.4247768521308899,0.5245906114578247
EN_TRIP26641_1,ʌ,ɑ,b,f,EN892,EN770,EN362,EN-participant4,EN-participant6,True,1,EN,1,0.4828914999961853,0.6002669334411621
BR_TRIP15431_1,õ,ɔ,d,g,BR588,BR456,BR852,BR-participant3,BR-participant1,True,1,BR,2,0.474961519241333,0.5883936882019043
FR_TRIP26413_0,ø,œ,z,b,FR2955,FR3364,FR3766,FR-participant7,FR-participant5,False,0,FR,0,0.5613738894462585,0.5386605262756348
BR_TRIP9171_0,ũ,ĩ,f,s,BR175,BR151,BR282,BR-participant2,BR-participant4,False,0,BR,2,0.5649890303611755,0.6066339612007141
GR_TRIP12152_0,øː,yː,ks,d,GR253,GR137,GR125,GR-participant2,GR-participant6,False,0,GR,3,0.3650752305984497,0.4602043628692627
GL_TRIP97_0,i,e,p,p,GLO78,GLO2,GLO89,S03M,S02M,False,0,GL,4,0.3789294958114624,0.4639492928981781
TU_TRIP496_1,i,u,f,z,TU76,TU90,TU232,TU-participant4,TU-participant1,True,1,TU,5,0.4372650980949402,0.6367446780204773
BR_TRIP32180_1,ɐ̃,õ,l,s,BR946,BR952,BR787,BR-participant5,BR-participant1,True,1,BR,2,0.4349845051765442,0.4745168685913086
GR_TRIP29348_1,ʏ,ɪ,f,t,GR567,GR636,GR715,GR-participant1,GR-participant5,True,1,GR,3,0.46191343665122986,0.45975014567375183
BR_TRIP22652_1,u,ũ,k,b,BR941,BR892,BR782,BR-participant5,BR-participant1,True,1,BR,2,0.5152714848518372,0.5960060954093933
ES_TRIP6410_0,æ:,ɤ:,s,t,ES64,ES25,ES121,ES-participant2,ES-participant4,False,0,ES,6,0.5050684213638306,0.5063363909721375
BR_TRIP63462_1,o,ɔ,k,s,BR804,BR801,BR1064,BR-participant1,BR-participant5,True,1,BR,2,0.36838531494140625,0.39138489961624146
FR_TRIP55112_1,y,i,f,f,FR409,FR205,FR4378,FR-participant6,FR-participant8,True,1,FR,0,0.5568685531616211,0.5986812114715576
EN_TRIP37232_1,eɪ,ɛ,f,s,EN1616,EN1801,EN2843,EN-participant1,EN-participant8,True,1,EN,1,0.422208309173584,0.6017671823501587
ES_TRIP10332_0,i:,y:,s,t,ES299,ES312,ES86,ES-participant5,ES-participant4,False,0,ES,6,0.5203968286514282,0.48314112424850464
GR_TRIP39447_1,ʊ,ʏ,z,t,GR544,GR569,GR25,GR-participant1,GR-participant6,True,1,GR,3,0.3754276931285858,0.5264285206794739
FR_TRIP57188_0,i,e,f,f,FR1681,FR1685,FR3198,FR-participant4,FR-participant7,False,0,FR,0,0.5031816363334656,0.6829481720924377
FR_TRIP50784_0,u,ɔ,z,f,FR235,FR40,FR3156,FR-participant6,FR-participant7,False,0,FR,0,0.43123891949653625,0.45476776361465454
ES_TRIP20792_1,ɤ:,ø:,m,v,ES79,ES78,ES55,ES-participant4,ES-participant2,True,1,ES,6,0.5185639262199402,0.571467936038971
GR_TRIP38331_1,ʏ,iː,b,s,GR547,GR628,GR28,GR-participant1,GR-participant6,True,1,GR,3,0.4245123267173767,0.6112605929374695
BR_TRIP14646_0,ĩ,ɐ̃,z,b,BR504,BR617,BR260,BR-participant3,BR-participant4,False,0,BR,2,0.6639687418937683,0.6525847315788269
BR_TRIP58407_0,e,ɛ,f,s,BR738,BR812,BR81,BR-participant1,BR-participant2,False,0,BR,2,0.2770364582538605,0.3390222489833832
GR_TRIP73085_0,yː,øː,ts,k,GR690,GR761,GR496,GR-participant5,GR-participant3,False,0,GR,3,0.4309415817260742,0.5537460446357727
ES_TRIP30249_0,i:,ɤ:,l,s,ES161,ES172,ES293,ES-participant3,ES-participant5,False,0,ES,6,0.572456955909729,0.6088799834251404
BR_TRIP10821_1,e,ĩ,s,p,BR40,BR158,BR284,BR-participant2,BR-participant4,True,1,BR,2,0.5589583516120911,0.6014487743377686
ES_TRIP27406_0,y:,i:,m,v,ES210,ES149,ES45,ES-participant3,ES-participant2,False,0,ES,6,0.352632611989975,0.4656132459640503
ES_TRIP13190_0,y:,æ:,l,s,ES294,ES307,ES234,ES-participant5,ES-participant1,False,0,ES,6,0.37115320563316345,0.6496615409851074
ES_TRIP36905_1,y:,ø:,m,v,ES246,ES279,ES57,ES-participant1,ES-participant2,True,1,ES,6,0.4727382957935333,0.47096824645996094
GR_TRIP17780_1,ʏ,ʊ,f,t,GR511,GR424,GR355,GR-participant3,GR-participant4,True,1,GR,3,0.49427473545074463,0.48941314220428467
BR_TRIP31927_0,ĩ,ɐ̃,l,s,BR1026,BR946,BR775,BR-participant5,BR-participant1,False,0,BR,2,0.4626776874065399,0.6048762202262878
EN_TRIP18949_0,u,ʊ,f,s,EN2768,EN2938,EN837,EN-participant8,EN-participant4,False,0,EN,1,0.5701533555984497,0.5437827110290527
ES_TRIP22865_1,i:,æ:,s,t,ES95,ES88,ES311,ES-participant4,ES-participant5,True,1,ES,6,0.5203882455825806,0.5969464778900146
