filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,hubert_t11_classvec_distance_tgt,hubert_t11_classvec_distance_oth
FR_TRIP50040_1,e,ɛ̃,z,b,FR342,FR159,FR1914,FR-participant6,FR-participant3,True,1,FR,0,0.4850915,4.8771553
GR_TRIP27320_0,yː,uː,f,t,GR551,GR639,GR378,GR-participant1,GR-participant4,False,0,GR,3,3.9088984,1.9482467
BR_TRIP53580_0,õ,ẽ,m,d,BR658,BR843,BR24,BR-participant1,BR-participant2,False,0,BR,2,3.7650492,1.4000728
EN_TRIP28861_0,ɪ,i,f,s,EN1086,EN826,EN1991,EN-participant4,EN-participant7,False,0,EN,1,1.4003869,3.676861
GL_TRIP2499_0,ɛ,i,f,f,GLO115,GLO53,GLO73,S07F,S05M,False,0,GL,4,1.930367,0.064805366
TU_TRIP1688_1,y,œ,t,s,TU80,TU105,TU48,TU-participant4,TU-participant2,True,1,TU,5,2.2233322,3.071832
GR_TRIP58398_1,ʏ,aː,f,t,GR355,GR344,GR567,GR-participant4,GR-participant1,True,1,GR,3,0.5755929,1.1538774
BR_TRIP56166_1,ĩ,ũ,z,b,BR687,BR673,BR504,BR-participant1,BR-participant3,True,1,BR,2,1.8747561,5.4601145
EN_TRIP40552_0,æ,ɑ,z,f,EN1695,EN1642,EN2819,EN-participant1,EN-participant8,False,0,EN,1,0.26030025,1.419832
FR_TRIP8095_0,o,ɔ,z,f,FR803,FR1021,FR529,FR-participant2,FR-participant6,False,0,FR,0,3.445136,3.9467897
EN_TRIP16564_0,ʌ,ɑ,b,f,EN2669,EN2718,EN1509,EN-participant8,EN-participant3,False,0,EN,1,0.36621925,1.4218726
BR_TRIP50974_1,õ,ɔ,k,f,BR855,BR824,BR565,BR-participant1,BR-participant3,True,1,BR,2,1.0459735,1.2309657
EN_TRIP27338_0,ʊ,u,z,b,EN1020,EN1144,EN2924,EN-participant4,EN-participant8,False,0,EN,1,0.56805354,0.0111157
GR_TRIP30718_1,yː,øː,ts,k,GR531,GR585,GR45,GR-participant1,GR-participant6,True,1,GR,3,0.92923486,1.3582262
ES_TRIP7926_1,i:,ɤ:,l,s,ES20,ES31,ES221,ES-participant2,ES-participant1,True,1,ES,6,1.4847187,4.007241
GR_TRIP21390_1,ɪ,ʏ,f,s,GR473,GR397,GR11,GR-participant3,GR-participant6,True,1,GR,3,2.413897,0.68682677
ES_TRIP2639_0,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,False,0,ES,6,2.4373713,0.87553126
EN_TRIP12396_1,ɪ,ʊ,z,f,EN2530,EN2375,EN962,EN-participant5,EN-participant4,True,1,EN,1,1.1000032,1.061885
EN_TRIP11286_1,æ,ʌ,t,s,EN2297,EN2003,EN1665,EN-participant7,EN-participant1,True,1,EN,1,1.4465368,0.37202266
BR_TRIP33774_0,ɛ,i,t,t,BR315,BR384,BR860,BR-participant4,BR-participant5,False,0,BR,2,1.3164113,1.6625348
GR_TRIP10219_1,øː,ʏ,l,t,GR251,GR214,GR365,GR-participant2,GR-participant4,True,1,GR,3,1.0372188,4.107182
BR_TRIP55996_0,ẽ,ĩ,z,b,BR683,BR687,BR550,BR-participant1,BR-participant3,False,0,BR,2,1.2928554,2.5966864
FR_TRIP66168_1,ɛ̃,e,z,f,FR1483,FR1626,FR717,FR-participant4,FR-participant2,True,1,FR,0,3.428425,4.8823986
FR_TRIP55112_0,y,i,f,f,FR409,FR205,FR4378,FR-participant6,FR-participant8,False,0,FR,0,0.8947433,0.5013058
TU_TRIP11342_0,i,u,t,s,TU220,TU203,TU121,TU-participant1,TU-participant4,False,0,TU,5,1.7936771,2.2989025
BR_TRIP61756_1,i,ĩ,s,k,BR757,BR649,BR495,BR-participant1,BR-participant3,True,1,BR,2,0.70869166,2.3515897
EN_TRIP40484_0,ʌ,æ,z,f,EN1602,EN1695,EN367,EN-participant1,EN-participant6,False,0,EN,1,3.1179304,2.8092065
ES_TRIP4101_1,æ:,ø:,m,v,ES46,ES54,ES247,ES-participant2,ES-participant1,True,1,ES,6,1.2480605,1.0590082
ES_TRIP33245_1,ɤ:,y:,l,s,ES232,ES234,ES67,ES-participant1,ES-participant2,True,1,ES,6,2.9627,5.447104
TU_TRIP2273_1,i,y,ʃ,t,TU78,TU81,TU256,TU-participant4,TU-participant1,True,1,TU,5,1.104379,2.3454552
EN_TRIP37444_0,i,ɪ,f,s,EN1899,EN1763,EN2503,EN-participant1,EN-participant5,False,0,EN,1,3.1449447,3.3917186
FR_TRIP76104_0,ɔ,o,f,f,FR3609,FR3409,FR2004,FR-participant5,FR-participant3,False,0,FR,0,0.351792,3.8828993
ES_TRIP13003_0,y:,ø:,l,s,ES306,ES315,ES174,ES-participant5,ES-participant3,False,0,ES,6,2.26415,1.2405705
GR_TRIP26720_1,yː,øː,ks,d,GR444,GR456,GR767,GR-participant3,GR-participant5,True,1,GR,3,0.65443647,1.0667108
BR_TRIP38679_0,ũ,õ,k,b,BR431,BR420,BR521,BR-participant4,BR-participant3,False,0,BR,2,1.959361,3.3666866
BR_TRIP7813_0,ĩ,ẽ,l,s,BR149,BR143,BR775,BR-participant2,BR-participant1,False,0,BR,2,5.3959374,5.4380374
ES_TRIP10236_0,i:,ɤ:,s,t,ES299,ES286,ES155,ES-participant5,ES-participant3,False,0,ES,6,1.6591622,4.3410816
EN_TRIP7222_1,ɑ,u,z,f,EN1927,EN2052,EN1207,EN-participant7,EN-participant3,True,1,EN,1,1.0533252,0.97393656
GR_TRIP1571_0,yː,aː,ɡ,s,GR185,GR190,GR383,GR-participant2,GR-participant4,False,0,GR,3,3.7530692,4.699441
GR_TRIP30971_1,ʏ,øː,ts,k,GR589,GR524,GR119,GR-participant1,GR-participant6,True,1,GR,3,1.3350952,1.5548925
TU_TRIP6099_0,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,False,0,TU,5,0.561639,2.2632065
BR_TRIP16672_1,õ,ɐ̃,m,d,BR569,BR477,BR668,BR-participant3,BR-participant1,True,1,BR,2,0.34819597,0.09168614
EN_TRIP37343_0,ɛ,eɪ,f,s,EN1801,EN1616,EN2946,EN-participant1,EN-participant8,False,0,EN,1,1.8431616,2.194943
BR_TRIP50014_1,ɐ̃,ũ,k,b,BR680,BR660,BR949,BR-participant1,BR-participant5,True,1,BR,2,0.097111806,4.5770955
FR_TRIP19134_0,i,e,z,b,FR2094,FR1914,FR53,FR-participant3,FR-participant6,False,0,FR,0,0.6976385,1.2284008
EN_TRIP17800_1,ʊ,ɪ,z,f,EN2927,EN2982,EN1730,EN-participant8,EN-participant1,True,1,EN,1,0.43674436,4.2605205
GL_TRIP224_0,e,i,f,f,GLO55,GLO64,GLO33,S03M,S04F,False,0,GL,4,0.019418126,1.8476994
BR_TRIP3539_0,i,ɛ,t,t,BR194,BR122,BR384,BR-participant2,BR-participant4,False,0,BR,2,1.1398588,3.6059716
FR_TRIP38770_0,ɑ̃,ɛ̃,f,f,FR4487,FR4094,FR469,FR-participant8,FR-participant6,False,0,FR,0,1.3305272,3.8357463
BR_TRIP47289_0,õ,ĩ,s,t,BR332,BR416,BR23,BR-participant4,BR-participant2,False,0,BR,2,2.4620175,1.2016175
TU_TRIP9179_0,u,ɯ,ʃ,t,TU213,TU242,TU193,TU-participant1,TU-participant3,False,0,TU,5,1.8904186,2.3777964
GL_TRIP1202_0,o,ɔ,g,g,GLO101,GLO41,GLO72,S05M,S01F,False,0,GL,4,4.2786717,1.4522623
ES_TRIP37001_1,y:,i:,m,v,ES246,ES245,ES57,ES-participant1,ES-participant2,True,1,ES,6,3.29979,4.17132
TU_TRIP690_1,y,u,f,z,TU123,TU90,TU4,TU-participant4,TU-participant2,True,1,TU,5,1.8210158,5.6895256
BR_TRIP15807_0,u,ũ,d,k,BR469,BR522,BR724,BR-participant3,BR-participant1,False,0,BR,2,5.3802185,3.8570154
GR_TRIP41339_0,iː,ɪ,ɡ,s,GR62,GR13,GR176,GR-participant6,GR-participant2,False,0,GR,3,3.350167,2.145275
GL_TRIP2499_1,ɛ,i,f,f,GLO115,GLO53,GLO73,S07F,S05M,True,1,GL,4,1.930367,0.064805366
BR_TRIP38030_1,ɐ̃,a,k,b,BR297,BR361,BR141,BR-participant4,BR-participant2,True,1,BR,2,0.43137935,1.2204604
ES_TRIP13976_0,a:,æ:,l,s,ES296,ES307,ES104,ES-participant5,ES-participant4,False,0,ES,6,1.1799345,3.4235852
GR_TRIP27320_1,yː,uː,f,t,GR551,GR639,GR378,GR-participant1,GR-participant4,True,1,GR,3,3.9088984,1.9482467
GR_TRIP10219_0,øː,ʏ,l,t,GR251,GR214,GR365,GR-participant2,GR-participant4,False,0,GR,3,1.0372188,4.107182
TU_TRIP690_0,y,u,f,z,TU123,TU90,TU4,TU-participant4,TU-participant2,False,0,TU,5,1.8210158,5.6895256
GR_TRIP23423_1,ʊ,ʏ,z,t,GR506,GR400,GR350,GR-participant3,GR-participant4,True,1,GR,3,1.8001403,5.1737113
BR_TRIP55996_1,ẽ,ĩ,z,b,BR683,BR687,BR550,BR-participant1,BR-participant3,True,1,BR,2,1.2928554,2.5966864
BR_TRIP27256_0,ɔ,õ,k,f,BR985,BR977,BR824,BR-participant5,BR-participant1,False,0,BR,2,1.011098,0.25953355
GR_TRIP49175_1,ʊ,uː,f,t,GR92,GR15,GR616,GR-participant6,GR-participant1,True,1,GR,3,0.19467084,2.5070424
FR_TRIP81935_1,ɔ,u,z,b,FR3433,FR3842,FR3238,FR-participant5,FR-participant7,True,1,FR,0,0.56394786,0.29180822
ES_TRIP31720_0,ɤ:,æ:,s,t,ES226,ES217,ES298,ES-participant1,ES-participant5,False,0,ES,6,1.322822,0.269965
FR_TRIP19220_1,œ,ɔ,z,b,FR2136,FR2216,FR1599,FR-participant3,FR-participant4,True,1,FR,0,0.17910385,1.5240959
ES_TRIP5334_0,ɤ:,i:,s,t,ES13,ES26,ES214,ES-participant2,ES-participant1,False,0,ES,6,1.3138736,3.7146862
BR_TRIP23148_0,a,ɐ̃,t,t,BR925,BR915,BR314,BR-participant5,BR-participant4,False,0,BR,2,0.100531355,1.458279
EN_TRIP17000_1,ʌ,æ,z,b,EN2671,EN2816,EN1511,EN-participant8,EN-participant3,True,1,EN,1,0.48629305,2.485121
BR_TRIP41626_1,ẽ,ũ,z,b,BR300,BR338,BR962,BR-participant4,BR-participant5,True,1,BR,2,0.7804684,2.2506719
BR_TRIP7460_1,ɔ,o,k,s,BR200,BR180,BR715,BR-participant2,BR-participant1,True,1,BR,2,0.73686033,4.275451
EN_TRIP1269_0,ʊ,ɪ,f,s,EN73,EN193,EN749,EN-participant6,EN-participant2,False,0,EN,1,3.3916388,3.6494646
TU_TRIP11519_1,i,ɯ,t,s,TU220,TU263,TU178,TU-participant1,TU-participant3,True,1,TU,5,0.61011827,2.0422382
BR_TRIP6046_0,õ,ɐ̃,k,s,BR19,BR192,BR697,BR-participant2,BR-participant1,False,0,BR,2,5.0417275,2.6378276
GR_TRIP26405_1,yː,ʏ,ts,k,GR445,GR514,GR768,GR-participant3,GR-participant5,True,1,GR,3,0.29293814,1.6232226
BR_TRIP49028_0,õ,ĩ,l,g,BR851,BR846,BR161,BR-participant1,BR-participant2,False,0,BR,2,1.5327425,3.6620314
FR_TRIP76549_0,ø,œ,f,f,FR3981,FR3566,FR2968,FR-participant5,FR-participant7,False,0,FR,0,2.2579718,2.6022031
FR_TRIP7942_1,ɛ,ɛ̃,z,f,FR650,FR717,FR2844,FR-participant2,FR-participant1,True,1,FR,0,1.6701777,4.568021
EN_TRIP1390_0,æ,ɑ,f,s,EN172,EN10,EN789,EN-participant6,EN-participant4,False,0,EN,1,0.38104257,1.326724
EN_TRIP40165_0,u,ɑ,z,b,EN1863,EN1639,EN2753,EN-participant1,EN-participant8,False,0,EN,1,3.2747304,1.96358
FR_TRIP17780_1,ɔ,o,z,f,FR2219,FR1891,FR1306,FR-participant3,FR-participant4,True,1,FR,0,0.32909787,0.32968614
BR_TRIP46475_1,u,o,s,b,BR397,BR241,BR610,BR-participant4,BR-participant3,True,1,BR,2,0.43416357,1.2234472
TU_TRIP4728_0,y,œ,t,s,TU168,TU197,TU5,TU-participant3,TU-participant2,False,0,TU,5,0.06528046,0.5627819
ES_TRIP18456_1,æ:,a:,m,v,ES343,ES344,ES247,ES-participant5,ES-participant1,True,1,ES,6,0.6327207,0.53484106
BR_TRIP26466_1,ũ,ɐ̃,m,d,BR891,BR1049,BR659,BR-participant5,BR-participant1,True,1,BR,2,2.7247846,3.3964572
ES_TRIP8078_1,i:,æ:,l,s,ES20,ES22,ES197,ES-participant2,ES-participant3,True,1,ES,6,2.2737746,2.3930132
BR_TRIP14071_1,e,ɛ,t,ʃ,BR447,BR631,BR322,BR-participant3,BR-participant4,True,1,BR,2,0.37306792,1.8076503
FR_TRIP50969_0,o,œ,z,f,FR529,FR181,FR803,FR-participant6,FR-participant2,False,0,FR,0,3.445136,2.602944
FR_TRIP17527_0,e,ɛ̃,z,f,FR1917,FR1965,FR3460,FR-participant3,FR-participant5,False,0,FR,0,2.5022562,4.462731
GR_TRIP38331_0,ʏ,iː,b,s,GR547,GR628,GR28,GR-participant1,GR-participant6,False,0,GR,3,0.2392613,2.7053099
GL_TRIP593_0,ɔ,o,g,g,GLO75,GLO19,GLO65,S03M,S02M,False,0,GL,4,3.0463448,1.1466383
GR_TRIP77518_1,ʏ,aː,f,s,GR693,GR657,GR212,GR-participant5,GR-participant2,True,1,GR,3,3.0087762,2.2093437
GR_TRIP62557_1,ɪ,ʏ,f,s,GR286,GR354,GR557,GR-participant4,GR-participant1,True,1,GR,3,1.4061234,2.134799
BR_TRIP20806_0,õ,ẽ,l,s,BR567,BR546,BR666,BR-participant3,BR-participant1,False,0,BR,2,2.3428068,4.2340927
BR_TRIP58934_0,ĩ,i,s,p,BR691,BR796,BR1029,BR-participant1,BR-participant5,False,0,BR,2,5.7730093,0.16112776
BR_TRIP44419_1,i,e,f,s,BR327,BR287,BR640,BR-participant4,BR-participant3,True,1,BR,2,4.1638837,2.295471
EN_TRIP12068_1,ɑ,ʌ,z,b,EN2411,EN2472,EN772,EN-participant5,EN-participant4,True,1,EN,1,0.53923273,0.8047028
FR_TRIP50935_1,ɑ̃,ɛ̃,z,f,FR456,FR162,FR2996,FR-participant6,FR-participant7,True,1,FR,0,1.5205607,3.1764264
GL_TRIP1267_0,i,e,g,g,GLO133,GLO137,GLO99,S05M,S07F,False,0,GL,4,1.6430453,0.06802903
BR_TRIP55377_1,ũ,ĩ,z,b,BR673,BR687,BR895,BR-participant1,BR-participant5,True,1,BR,2,1.8162711,1.7773894
EN_TRIP22762_0,ɑ,ʌ,z,f,EN552,EN459,EN1927,EN-participant2,EN-participant7,False,0,EN,1,2.6793847,1.8411677
ES_TRIP21197_1,i:,y:,m,v,ES113,ES114,ES353,ES-participant4,ES-participant5,True,1,ES,6,2.3841758,0.75855386
EN_TRIP22198_0,ɑ,ʌ,z,b,EN549,EN456,EN2720,EN-participant2,EN-participant8,False,0,EN,1,0.3538259,1.3961647
BR_TRIP63590_1,o,u,k,s,BR829,BR780,BR529,BR-participant1,BR-participant3,True,1,BR,2,0.8195534,1.1665373
EN_TRIP17769_0,ʊ,ʌ,z,f,EN2927,EN2674,EN651,EN-participant8,EN-participant2,False,0,EN,1,0.29082447,1.1315521
TU_TRIP9596_0,y,i,ʃ,t,TU237,TU221,TU125,TU-participant1,TU-participant4,False,0,TU,5,1.903314,2.355809
FR_TRIP69934_1,e,i,z,f,FR3460,FR3827,FR868,FR-participant1,FR-participant2,True,1,FR,0,2.6492934,1.3148404
BR_TRIP20453_0,i,e,s,p,BR499,BR445,BR710,BR-participant3,BR-participant1,False,0,BR,2,2.5708385,0.7037906
BR_TRIP16991_1,ũ,õ,m,d,BR520,BR595,BR703,BR-participant3,BR-participant1,True,1,BR,2,3.974083,3.5334342
GL_TRIP2178_1,ɔ,o,f,f,GLO153,GLO26,GLO104,S01F,S03M,True,1,GL,4,0.8311956,3.0215654
FR_TRIP65919_0,ø,ɔ,z,f,FR1233,FR1306,FR1834,FR-participant4,FR-participant3,False,0,FR,0,0.4001425,1.1550335
TU_TRIP5838_0,y,œ,p,t,TU170,TU146,TU7,TU-participant3,TU-participant2,False,0,TU,5,2.6068718,1.8558412
EN_TRIP38414_1,ʌ,æ,t,s,EN1587,EN1665,EN2003,EN-participant1,EN-participant7,True,1,EN,1,0.58247995,0.37202266
BR_TRIP48363_0,ĩ,e,s,k,BR417,BR285,BR510,BR-participant4,BR-participant3,False,0,BR,2,5.7599087,2.2440345
FR_TRIP76349_0,ɑ̃,ɔ̃,f,f,FR3795,FR3732,FR994,FR-participant5,FR-participant2,False,0,FR,0,3.2129571,1.8466291
GL_TRIP1246_1,a,aː,g,g,GLO127,GLO146,GLO122,S05M,S01F,True,1,GL,4,2.7357278,1.1382502
FR_TRIP17527_1,e,ɛ̃,z,f,FR1917,FR1965,FR3460,FR-participant3,FR-participant5,True,1,FR,0,2.5022562,4.462731
BR_TRIP38030_0,ɐ̃,a,k,b,BR297,BR361,BR141,BR-participant4,BR-participant2,False,0,BR,2,0.43137935,1.2204604
TU_TRIP9981_0,ɯ,œ,d,ʃ,TU244,TU215,TU132,TU-participant1,TU-participant3,False,0,TU,5,1.4361019,1.8497623
BR_TRIP7813_1,ĩ,ẽ,l,s,BR149,BR143,BR775,BR-participant2,BR-participant1,True,1,BR,2,5.3959374,5.4380374
GR_TRIP24865_1,yː,iː,z,t,GR469,GR434,GR688,GR-participant3,GR-participant5,True,1,GR,3,3.4321082,2.2255838
EN_TRIP1390_1,æ,ɑ,f,s,EN172,EN10,EN789,EN-participant6,EN-participant4,True,1,EN,1,0.38104257,1.326724
BR_TRIP60851_1,ẽ,ũ,s,t,BR681,BR672,BR1051,BR-participant1,BR-participant5,True,1,BR,2,1.1084137,5.532037
ES_TRIP5894_1,i:,æ:,s,t,ES62,ES16,ES263,ES-participant2,ES-participant1,True,1,ES,6,1.6288898,4.5180073
BR_TRIP66378_0,e,ɛ,d,s,BR734,BR748,BR39,BR-participant1,BR-participant2,False,0,BR,2,0.47966903,3.280324
GR_TRIP52724_1,yː,øː,ks,d,GR69,GR125,GR224,GR-participant6,GR-participant2,True,1,GR,3,0.5116407,0.42672595
GR_TRIP11319_0,ʏ,ʊ,z,t,GR215,GR197,GR669,GR-participant2,GR-participant5,False,0,GR,3,0.73922604,1.9282755
GL_TRIP320_0,ɛ,e,f,f,GLO123,GLO55,GLO115,S03M,S07F,False,0,GL,4,2.2593975,1.1084231
FR_TRIP36193_1,i,y,z,f,FR4405,FR4332,FR3827,FR-participant8,FR-participant5,True,1,FR,0,1.6193868,1.109212
GR_TRIP15088_1,ɪ,iː,ɡ,s,GR448,GR437,GR750,GR-participant3,GR-participant5,True,1,GR,3,3.0193691,2.1786597
TU_TRIP6730_0,i,ɯ,t,s,TU45,TU53,TU165,TU-participant2,TU-participant3,False,0,TU,5,1.1666949,1.272924
EN_TRIP8855_0,æ,ɪ,f,s,EN2286,EN1991,EN469,EN-participant7,EN-participant2,False,0,EN,1,0.55771554,3.8243628
GR_TRIP40933_1,aː,ʏ,b,s,GR107,GR28,GR204,GR-participant6,GR-participant2,True,1,GR,3,2.07286,5.520048
BR_TRIP48224_0,i,ĩ,s,p,BR329,BR264,BR1056,BR-participant4,BR-participant5,False,0,BR,2,4.607452,5.5015273
FR_TRIP1961_1,ɛ,ɛ̃,f,f,FR623,FR730,FR3742,FR-participant2,FR-participant5,True,1,FR,0,5.4242663,1.0619022
EN_TRIP34763_0,ʊ,ɪ,z,b,EN1339,EN1237,EN2372,EN-participant3,EN-participant5,False,0,EN,1,0.93283296,2.5643234
BR_TRIP57043_0,ɔ,o,t,f,BR825,BR828,BR1000,BR-participant1,BR-participant5,False,0,BR,2,1.3284221,0.9386611
BR_TRIP58782_1,i,ɛ,f,s,BR794,BR732,BR47,BR-participant1,BR-participant2,True,1,BR,2,0.44582728,2.0288134
GL_TRIP1189_0,ɛ,i,g,g,GLO59,GLO133,GLO148,S05M,S02M,False,0,GL,4,1.2841188,3.1639276
BR_TRIP22489_0,ũ,ɐ̃,k,b,BR956,BR949,BR335,BR-participant5,BR-participant4,False,0,BR,2,4.8674235,0.4523727
GR_TRIP61242_1,ʊ,ʏ,f,s,GR262,GR268,GR542,GR-participant4,GR-participant1,True,1,GR,3,1.7253461,3.2859645
ES_TRIP8664_0,æ:,ø:,l,s,ES70,ES66,ES223,ES-participant2,ES-participant1,False,0,ES,6,1.0840331,0.25909528
ES_TRIP17017_1,ɤ:,i:,m,v,ES352,ES329,ES256,ES-participant5,ES-participant1,True,1,ES,6,0.9717779,1.3456023
FR_TRIP26900_0,œ,ɔ,z,b,FR3364,FR2897,FR1599,FR-participant7,FR-participant4,False,0,FR,0,1.3113037,0.1827042
TU_TRIP178_0,œ,y,d,ʃ,TU72,TU127,TU215,TU-participant4,TU-participant1,False,0,TU,5,2.6990502,2.5784323
GL_TRIP2061_0,ɛ,e,p,p,GLO13,GLO103,GLO52,S01F,S05M,False,0,GL,4,2.3450685,3.5808973
EN_TRIP27229_0,ɪ,ʊ,z,b,EN959,EN1020,EN2194,EN-participant4,EN-participant7,False,0,EN,1,3.0633855,2.9048169
ES_TRIP12315_1,ɤ:,y:,l,s,ES292,ES294,ES160,ES-participant5,ES-participant3,True,1,ES,6,5.001348,5.415337
EN_TRIP6942_1,u,ʊ,z,b,EN2049,EN2074,EN1863,EN-participant7,EN-participant1,True,1,EN,1,0.60947555,0.2823441
BR_TRIP14932_1,ũ,ĩ,z,b,BR574,BR554,BR673,BR-participant3,BR-participant1,True,1,BR,2,2.0680983,5.438074
ES_TRIP4227_1,æ:,i:,m,v,ES10,ES44,ES247,ES-participant2,ES-participant1,True,1,ES,6,0.95760214,1.9830009
GR_TRIP32421_1,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,True,1,GR,3,0.5560294,1.569353
EN_TRIP20970_1,ʌ,ʊ,t,s,EN521,EN760,EN2003,EN-participant2,EN-participant7,True,1,EN,1,2.4531398,2.3860805
GR_TRIP36819_0,iː,ʏ,f,s,GR630,GR566,GR2,GR-participant1,GR-participant6,False,0,GR,3,3.1953092,5.4782734
TU_TRIP375_0,u,i,f,z,TU99,TU120,TU202,TU-participant4,TU-participant1,False,0,TU,5,2.3513837,3.041564
FR_TRIP57135_0,o,œ,f,f,FR1657,FR1615,FR2192,FR-participant4,FR-participant3,False,0,FR,0,2.51335,3.386982
FR_TRIP82214_0,ø,ɔ,z,b,FR3766,FR3433,FR1831,FR-participant5,FR-participant2,False,0,FR,0,0.42464855,0.97903
BR_TRIP31222_0,ũ,ĩ,f,s,BR896,BR969,BR674,BR-participant5,BR-participant1,False,0,BR,2,0.929186,4.115139
TU_TRIP9072_0,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,False,0,TU,5,3.998898,2.9001906
FR_TRIP66168_0,ɛ̃,e,z,f,FR1483,FR1626,FR717,FR-participant4,FR-participant2,False,0,FR,0,3.428425,4.8823986
EN_TRIP17662_1,æ,ʌ,z,f,EN2819,EN2674,EN983,EN-participant8,EN-participant4,True,1,EN,1,1.3189161,0.3597245
TU_TRIP10869_1,ɯ,y,f,z,TU240,TU257,TU159,TU-participant1,TU-participant3,True,1,TU,5,0.6782308,0.41248724
GR_TRIP75649_0,yː,aː,ɡ,s,GR769,GR738,GR472,GR-participant5,GR-participant3,False,0,GR,3,2.8533823,5.7577653
GL_TRIP2386_0,ɛ,i,p,p,GLO57,GLO165,GLO39,S07F,S03M,False,0,GL,4,1.3226621,3.8889837
FR_TRIP49305_1,ɔ,œ,z,b,FR37,FR178,FR4004,FR-participant6,FR-participant8,True,1,FR,0,0.6824925,2.8939755
TU_TRIP7413_0,u,ɯ,t,s,TU34,TU53,TU135,TU-participant2,TU-participant3,False,0,TU,5,0.7469128,0.9394329
BR_TRIP16577_1,ẽ,ũ,m,d,BR553,BR596,BR843,BR-participant3,BR-participant1,True,1,BR,2,1.2985231,2.570175
FR_TRIP17469_1,o,ɔ,z,f,FR1891,FR2219,FR1644,FR-participant3,FR-participant4,True,1,FR,0,3.6484663,3.7526658
GR_TRIP52831_1,yː,uː,ts,k,GR9,GR77,GR184,GR-participant6,GR-participant2,True,1,GR,3,0.5441671,5.2672863
GL_TRIP1760_0,ɔ,o,p,p,GLO74,GLO124,GLO132,S02M,S03M,False,0,GL,4,0.06308366,5.639457
EN_TRIP40212_0,i,ɪ,z,b,EN1888,EN1569,EN19,EN-participant1,EN-participant6,False,0,EN,1,3.566039,3.0025384
BR_TRIP16676_0,õ,ɐ̃,m,d,BR569,BR543,BR429,BR-participant3,BR-participant4,False,0,BR,2,0.62367195,0.6292878
TU_TRIP8400_1,y,ɯ,p,t,TU50,TU56,TU82,TU-participant2,TU-participant4,True,1,TU,5,2.1278691,1.9171079
BR_TRIP58573_0,i,ĩ,f,s,BR742,BR646,BR994,BR-participant1,BR-participant5,False,0,BR,2,0.03027059,5.4404316
BR_TRIP32099_0,ɐ̃,ĩ,l,s,BR946,BR876,BR294,BR-participant5,BR-participant4,False,0,BR,2,1.859043,1.1729858
BR_TRIP16513_1,ẽ,õ,m,d,BR553,BR569,BR303,BR-participant3,BR-participant4,True,1,BR,2,1.2175153,4.935872
FR_TRIP38289_1,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR126,FR-participant8,FR-participant6,True,1,FR,0,1.4950216,0.14293309
ES_TRIP37058_0,y:,æ:,m,v,ES246,ES247,ES354,ES-participant1,ES-participant5,False,0,ES,6,1.17356,2.7390723
GR_TRIP65353_1,yː,uː,z,t,GR282,GR332,GR469,GR-participant4,GR-participant3,True,1,GR,3,1.9454223,5.670346
BR_TRIP64729_0,a,ɐ̃,k,s,BR743,BR761,BR922,BR-participant1,BR-participant5,False,0,BR,2,0.6165766,0.4664019
FR_TRIP7230_1,ɔ,u,z,b,FR1018,FR1081,FR3433,FR-participant2,FR-participant5,True,1,FR,0,0.0147581715,0.047193002
GR_TRIP69838_0,aː,ʏ,f,t,GR739,GR694,GR600,GR-participant5,GR-participant1,False,0,GR,3,0.56197613,3.0017517
BR_TRIP22148_1,õ,ũ,k,b,BR975,BR902,BR423,BR-participant5,BR-participant4,True,1,BR,2,1.4456058,1.1874228
ES_TRIP7463_1,ɤ:,ø:,l,s,ES31,ES30,ES124,ES-participant2,ES-participant4,True,1,ES,6,1.2318962,3.4200943
BR_TRIP10726_1,i,ɛ,d,s,BR46,BR74,BR741,BR-participant2,BR-participant1,True,1,BR,2,0.32234204,2.129743
GR_TRIP78810_0,yː,øː,l,t,GR687,GR756,GR528,GR-participant5,GR-participant1,False,0,GR,3,3.2687397,2.8211403
BR_TRIP21237_0,ĩ,ɐ̃,s,t,BR559,BR619,BR648,BR-participant3,BR-participant1,False,0,BR,2,2.177338,4.0032473
ES_TRIP11930_0,ø:,y:,l,s,ES291,ES318,ES195,ES-participant5,ES-participant3,False,0,ES,6,2.653435,4.1635423
GL_TRIP1329_1,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,True,1,GL,4,0.79131556,1.5086846
FR_TRIP66305_1,ɛ,ɛ̃,z,f,FR1566,FR1483,FR4356,FR-participant4,FR-participant8,True,1,FR,0,0.29344752,2.1432548
GR_TRIP47926_1,ɪ,iː,f,t,GR12,GR35,GR187,GR-participant6,GR-participant2,True,1,GR,3,0.37417382,4.179599
EN_TRIP4023_0,æ,ʌ,t,s,EN124,EN250,EN1428,EN-participant6,EN-participant3,False,0,EN,1,0.94427186,2.7611606
