filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,hubt0_distance_tgt,hubt0_distance_oth,hubt1_distance_tgt,hubt1_distance_oth,hubt2_distance_tgt,hubt2_distance_oth,hubt3_distance_tgt,hubt3_distance_oth,hubt4_distance_tgt,hubt4_distance_oth,hubt5_distance_tgt,hubt5_distance_oth,hubt6_distance_tgt,hubt6_distance_oth,hubt7_distance_tgt,hubt7_distance_oth,hubt8_distance_tgt,hubt8_distance_oth,hubt9_distance_tgt,hubt9_distance_oth,hubt10_distance_tgt,hubt10_distance_oth,hubt11_distance_tgt,hubt11_distance_oth,hubt12_distance_tgt,hubt12_distance_oth
BR_TRIP55839_0,ẽ,ũ,z,b,BR683,BR673,BR11,BR-participant1,BR-participant2,False,0,BR,2,0.4364393651485443,0.5247007012367249,0.4430381655693054,0.5215950012207031,0.4606852233409881,0.5490954518318176,0.4771844446659088,0.5903098583221436,0.4762047529220581,0.615726888179779,0.4396423697471618,0.6117952466011047,0.414522647857666,0.6125032305717468,0.4015431404113769,0.6050198674201965,0.3861444592475891,0.5965315699577332,0.3570566177368164,0.5759170055389404,0.3779115378856659,0.5802076458930969,0.3238645493984222,0.5160010457038879,0.32386454939842224,0.5160010457038879
GL_TRIP106_0,i,ɛ,p,p,GLO78,GLO39,GLO138,S03M,S01F,False,0,GL,4,0.5470070242881775,0.5188294053077698,0.5288177728652954,0.5056776404380798,0.5186591744422913,0.5047562718391418,0.5171307325363159,0.504489004611969,0.5310320258140564,0.5166488885879517,0.5109216570854187,0.5051032900810242,0.5177670121192932,0.5056262016296387,0.536318302154541,0.5187233686447144,0.5393372178077698,0.5292767882347107,0.5471566915512085,0.5432959794998169,0.5506829619407654,0.5603230595588684,0.5207502841949463,0.5056133270263672,0.5207502841949463,0.5056133270263672
TU_TRIP10021_0,ɯ,y,d,ʃ,TU209,TU261,TU88,TU-participant1,TU-participant4,False,0,TU,5,0.4444988369941711,0.5431140661239624,0.4238900244235992,0.5169757604598999,0.4317910075187683,0.5260018706321716,0.4414483904838562,0.5410939455032349,0.4613620042800903,0.5823021531105042,0.4494301378726959,0.5725305080413818,0.4352910816669464,0.5721468329429626,0.4216577410697937,0.5451419949531555,0.4042868018150329,0.5270059704780579,0.4238786995410919,0.5346841812133789,0.3980583846569061,0.4930978119373321,0.3129608631134033,0.3889286518096924,0.3129608631134033,0.3889286518096924
FR_TRIP71619_1,ɔ,ø,f,f,FR2668,FR2642,FR4475,FR-participant1,FR-participant8,True,1,FR,0,0.6093304753303528,0.6201742887496948,0.6085800528526306,0.6083394289016724,0.6283350586891174,0.630333662033081,0.6470870971679688,0.6046949028968811,0.6907678246498108,0.6363896131515503,0.6847108602523804,0.6310130953788757,0.672240138053894,0.634385883808136,0.6571141481399536,0.6276099681854248,0.6557148098945618,0.638404905796051,0.6635881066322327,0.6486039757728577,0.7363830804824829,0.7172672748565674,0.6636481881141663,0.6577930450439453,0.6636481881141663,0.6577930450439453
EN_TRIP12160_0,ɪ,æ,z,b,EN2527,EN2307,EN959,EN-participant5,EN-participant4,False,0,EN,1,0.42307248711586,0.4961523115634918,0.3918411135673523,0.4683575630187988,0.4005211591720581,0.4878241419792175,0.3944985568523407,0.5040781497955322,0.4040042161941528,0.5310895442962646,0.3927067816257477,0.4872414767742157,0.3780161440372467,0.4782098233699798,0.3715640306472778,0.4739534258842468,0.3608404397964477,0.4788434505462646,0.3593901097774505,0.4933079481124878,0.3858604431152344,0.4862176179885864,0.3249309957027435,0.4373669028282165,0.32493099570274353,0.43736690282821655
BR_TRIP60037_0,ũ,ĩ,s,t,BR662,BR692,BR573,BR-participant1,BR-participant3,False,0,BR,2,0.4237625002861023,0.4491400122642517,0.4059356153011322,0.4416477978229522,0.4054855108261108,0.4544699788093567,0.406921237707138,0.4646101593971252,0.4194157123565674,0.4909164011478424,0.4183375835418701,0.4987233877182007,0.4168760180473327,0.5005571842193604,0.4186912477016449,0.5166627764701843,0.4148322343826294,0.5061054229736328,0.4241279065608978,0.4946269989013672,0.419844776391983,0.4886034429073334,0.3856421709060669,0.4451069831848144,0.3856421709060669,0.44510698318481445
FR_TRIP26413_1,ø,œ,z,b,FR2955,FR3364,FR3766,FR-participant7,FR-participant5,True,1,FR,0,0.4895014464855194,0.4670923352241516,0.4981061220169067,0.4761964380741119,0.5334644913673401,0.4856239259243011,0.5222429633140564,0.4775360524654388,0.5491007566452026,0.4958206713199615,0.5335591435432434,0.4572815597057342,0.5307981967926025,0.4615948498249054,0.5314835906028748,0.454850971698761,0.533703088760376,0.4662319719791412,0.5349302887916565,0.4507420361042022,0.4991455674171448,0.4276462197303772,0.4271452128887176,0.3746306896209717,0.42714521288871765,0.3746306896209717
BR_TRIP53623_0,õ,ẽ,m,d,BR702,BR686,BR900,BR-participant1,BR-participant5,False,0,BR,2,0.5224301815032959,0.5654762983322144,0.5415038466453552,0.5916780829429626,0.5632381439208984,0.6310529708862305,0.5481370687484741,0.6419005990028381,0.5512190461158752,0.6626787185668945,0.5437783598899841,0.6454997062683105,0.5296658277511597,0.6425840258598328,0.5290265679359436,0.6463780999183655,0.5420316457748413,0.6568540334701538,0.5379287600517273,0.6395775675773621,0.5491666793823242,0.6660729646682739,0.4959808886051178,0.6071286797523499,0.4959808886051178,0.6071286797523499
BR_TRIP43304_1,ɛ,e,d,s,BR364,BR283,BR861,BR-participant4,BR-participant5,True,1,BR,2,0.5483829379081726,0.5838556289672852,0.525303065776825,0.565649688243866,0.5365079045295715,0.5662654042243958,0.5425935983657837,0.5783548951148987,0.5598998665809631,0.5765050053596497,0.5412538647651672,0.5776433944702148,0.5325202345848083,0.5941088795661926,0.5305653214454651,0.586672306060791,0.5542644262313843,0.594851553440094,0.5748494863510132,0.6007466316223145,0.5962159633636475,0.6086369156837463,0.5480749607086182,0.57874596118927,0.5480749607086182,0.57874596118927
FR_TRIP38291_1,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR3486,FR-participant8,FR-participant5,True,1,FR,0,0.4612919092178345,0.4239650070667267,0.4400798380374908,0.4375682473182678,0.4484067261219024,0.4469321668148041,0.4557231366634369,0.4452548325061798,0.4640783369541168,0.4571128785610199,0.4640240371227264,0.444709450006485,0.4567658007144928,0.4353439509868622,0.4397526681423187,0.4261611104011535,0.4469141662120819,0.4249382615089416,0.4458127915859222,0.4100944697856903,0.4610405564308166,0.421493649482727,0.3809936940670013,0.3781618177890777,0.38099369406700134,0.37816181778907776
TU_TRIP5803_0,œ,ɯ,p,t,TU194,TU175,TU36,TU-participant3,TU-participant2,False,0,TU,5,0.6821372509002686,0.5546513795852661,0.6433923840522766,0.5346271991729736,0.6615908145904541,0.554518461227417,0.6795556545257568,0.5548426508903503,0.6936647891998291,0.56341153383255,0.705923318862915,0.5553523302078247,0.7046124935150146,0.5500083565711975,0.6801707148551941,0.5538644790649414,0.7015631794929504,0.5690397024154663,0.7250816822052002,0.5789694786071777,0.7196003794670105,0.5913013219833374,0.6737027168273926,0.5514563322067261,0.6737027168273926,0.5514563322067261
ES_TRIP10538_1,y:,ø:,s,t,ES288,ES285,ES264,ES-participant5,ES-participant1,True,1,ES,6,0.4008111655712127,0.4451493322849273,0.4001296758651733,0.438843697309494,0.4096226394176483,0.4484538435935974,0.3941788971424103,0.4363666772842407,0.3943652510643005,0.4415880143642425,0.3687736392021179,0.420355349779129,0.3760664463043213,0.4388191103935241,0.3629282116889953,0.4204054176807403,0.3659853041172027,0.4376963376998901,0.3591694831848144,0.4249294400215149,0.3289671540260315,0.3858723044395447,0.2784034609794616,0.3072781860828399,0.27840346097946167,0.30727818608283997
FR_TRIP12520_1,e,i,f,f,FR1930,FR2254,FR3553,FR-participant3,FR-participant5,True,1,FR,0,0.4030336737632751,0.3759494721889496,0.4045415818691253,0.3814714252948761,0.4171735942363739,0.4047084152698517,0.4261502921581268,0.4224445819854736,0.4380014836788177,0.4452936053276062,0.443276584148407,0.4541828036308288,0.4434285759925842,0.451534241437912,0.42202028632164,0.4216451048851013,0.4198799729347229,0.4283305406570434,0.4390304386615753,0.4385418593883514,0.4307844340801239,0.4588817358016968,0.389141708612442,0.3854971528053283,0.389141708612442,0.38549715280532837
GL_TRIP1487_0,ɛ,e,p,p,GLO110,GLO107,GLO52,S04F,S05M,False,0,GL,4,0.3659566640853882,0.4317966103553772,0.3573842644691467,0.414249062538147,0.3603619039058685,0.4166869223117828,0.3534134030342102,0.41510671377182,0.365425556898117,0.429655522108078,0.3648656904697418,0.4300050437450409,0.369867205619812,0.4317655563354492,0.3708081841468811,0.4296881854534149,0.3877910673618316,0.4513736367225647,0.4103038609027862,0.4668833613395691,0.4325990378856659,0.500416100025177,0.385986328125,0.4531536996364593,0.385986328125,0.45315369963645935
ES_TRIP23661_1,a:,æ:,s,t,ES89,ES88,ES17,ES-participant4,ES-participant2,True,1,ES,6,0.5874238610267639,0.5507997870445251,0.574091911315918,0.5489010810852051,0.5655151605606079,0.5531707406044006,0.5328274369239807,0.5486204028129578,0.528037428855896,0.5608114004135132,0.4836511611938476,0.5346757173538208,0.4696842432022095,0.5080907344818115,0.4335016906261444,0.4937224686145782,0.404841810464859,0.4907611906528473,0.3747100532054901,0.5008888244628906,0.4069223403930664,0.5198279619216919,0.3841157257556915,0.4850369691848755,0.38411572575569153,0.4850369691848755
TU_TRIP8912_0,œ,y,d,ʃ,TU63,TU8,TU103,TU-participant2,TU-participant4,False,0,TU,5,0.466650128364563,0.5265673995018005,0.4627310335636139,0.5204564332962036,0.4896174967288971,0.5443712472915649,0.4918712079524994,0.5658895373344421,0.5116763114929199,0.5753813982009888,0.4971741437911987,0.5723474025726318,0.476005345582962,0.5620461106300354,0.4616539776325226,0.5469005703926086,0.4535368382930755,0.5512533187866211,0.4436071515083313,0.5497092604637146,0.452108234167099,0.5630757808685303,0.3943315148353576,0.4772834181785583,0.39433151483535767,0.47728341817855835
FR_TRIP27535_0,ɑ̃,ɔ̃,z,f,FR2996,FR3328,FR1523,FR-participant7,FR-participant4,False,0,FR,0,0.6704553961753845,0.6789153218269348,0.6565629243850708,0.6638227105140686,0.6524213552474976,0.6698120832443237,0.6614776253700256,0.6590499877929688,0.681847095489502,0.6812765002250671,0.6672025918960571,0.6633457541465759,0.6349729895591736,0.6274312138557434,0.6055965423583984,0.598703145980835,0.5820191502571106,0.5990242958068848,0.5519804358482361,0.5884539484977722,0.534972608089447,0.5823261737823486,0.4788644909858703,0.5852521657943726,0.47886449098587036,0.5852521657943726
FR_TRIP12609_1,ɔ,o,f,f,FR2004,FR2192,FR2668,FR-participant3,FR-participant1,True,1,FR,0,0.4934301078319549,0.5210027098655701,0.4954249262809753,0.5171094536781311,0.5192819237709045,0.5398513674736023,0.5302737355232239,0.5611522197723389,0.5512533783912659,0.5867176055908203,0.5668534636497498,0.6012627482414246,0.5520654916763306,0.5742950439453125,0.5453681349754333,0.5589615106582642,0.5539656281471252,0.5548071265220642,0.5702731013298035,0.5533638000488281,0.6105112433433533,0.5431256890296936,0.5162923336029053,0.440725564956665,0.5162923336029053,0.44072556495666504
BR_TRIP9180_0,ũ,ĩ,f,s,BR175,BR157,BR664,BR-participant2,BR-participant1,False,0,BR,2,0.3967543244361877,0.4923524260520935,0.3959289491176605,0.4948823451995849,0.4038573205471039,0.502342939376831,0.4061076641082763,0.5130087733268738,0.4236490726470947,0.543417751789093,0.4112081527709961,0.5515968203544617,0.4171294569969177,0.571139931678772,0.4068107306957245,0.5631933212280273,0.4117988646030426,0.5556890368461609,0.3997892737388611,0.5614827275276184,0.3935946822166443,0.5816454291343689,0.341152548789978,0.5164065361022949,0.341152548789978,0.5164065361022949
ES_TRIP16905_0,ɤ:,ø:,m,v,ES340,ES327,ES148,ES-participant5,ES-participant3,False,0,ES,6,0.5701876282691956,0.5937904715538025,0.5478001832962036,0.5789915919303894,0.5629324316978455,0.5803311467170715,0.5680863261222839,0.5170725584030151,0.5872970223426819,0.5339291095733643,0.5830386281013489,0.5177320241928101,0.5878999829292297,0.5199549198150635,0.5742892026901245,0.5321066975593567,0.5554436445236206,0.5243633389472961,0.553706169128418,0.5220654606819153,0.5648314356803894,0.5287216901779175,0.5222623944282532,0.4765905737876892,0.5222623944282532,0.4765905737876892
EN_TRIP17203_1,i,ɪ,z,b,EN2864,EN2979,EN811,EN-participant8,EN-participant4,True,1,EN,1,0.5683403611183167,0.580543577671051,0.5967920422554016,0.5838308930397034,0.6258151531219482,0.611764132976532,0.5881351232528687,0.6292412281036377,0.5920404195785522,0.6729550957679749,0.5729108452796936,0.6537278890609741,0.5448935031890869,0.6284620761871338,0.5242690443992615,0.6097933053970337,0.5429020524024963,0.6300147771835327,0.5123311281204224,0.6592485308647156,0.5081068873405457,0.6921206712722778,0.432541936635971,0.6893141269683838,0.43254193663597107,0.6893141269683838
ES_TRIP6396_0,æ:,ɤ:,s,t,ES28,ES61,ES217,ES-participant2,ES-participant1,False,0,ES,6,0.4844119250774383,0.5632132887840271,0.4708696901798248,0.5476137399673462,0.4635678827762604,0.5527945756912231,0.4325002133846283,0.5360508561134338,0.4259525239467621,0.5440675616264343,0.3980165719985962,0.5438897609710693,0.3839993774890899,0.5493544936180115,0.3639819025993347,0.5694209933280945,0.3536475300788879,0.5447368621826172,0.3443773686885834,0.5260871648788452,0.3507686853408813,0.5176231265068054,0.2845831513404846,0.4851681590080261,0.2845831513404846,0.4851681590080261
FR_TRIP18865_0,ɑ̃,ɔ̃,z,b,FR1857,FR1897,FR3639,FR-participant3,FR-participant5,False,0,FR,0,0.3997167646884918,0.4712975919246673,0.3955476582050323,0.4773414731025696,0.4161929786205292,0.4914530515670776,0.4301442205905914,0.5064340233802795,0.4569058120250702,0.524013102054596,0.4598540365695953,0.5266073346138,0.4674133956432342,0.5145888924598694,0.4771041572093963,0.5087570548057556,0.4873892664909363,0.5154981017112732,0.4872144162654876,0.5292650461196899,0.4656578600406647,0.516836941242218,0.4101139605045318,0.4638978838920593,0.41011396050453186,0.4638978838920593
BR_TRIP8870_0,ĩ,õ,s,t,BR65,BR91,BR849,BR-participant2,BR-participant1,False,0,BR,2,0.4198741316795349,0.5678882598876953,0.4235653877258301,0.5588901042938232,0.4338516592979431,0.5587329268455505,0.4721336364746094,0.563148021697998,0.5173979997634888,0.5946030020713806,0.5238885283470154,0.5823943614959717,0.5354073643684387,0.5920360684394836,0.5365327596664429,0.6040139198303223,0.53287273645401,0.6062580347061157,0.5146338939666748,0.5846591591835022,0.5109379291534424,0.5986049771308899,0.4289120733737945,0.5737019777297974,0.42891207337379456,0.5737019777297974
GR_TRIP70641_0,ʏ,aː,f,t,GR694,GR704,GR155,GR-participant5,GR-participant2,False,0,GR,3,0.5727354884147644,0.7510717511177063,0.559544026851654,0.7426883578300476,0.5652034878730774,0.7740989923477173,0.5494349598884583,0.7802374958992004,0.5571056604385376,0.7834930419921875,0.5405213236808777,0.8010857105255127,0.5287266373634338,0.7961543202400208,0.5046912431716919,0.782080888748169,0.5235298275947571,0.7920739650726318,0.5143463611602783,0.7090660333633423,0.5293997526168823,0.7148926854133606,0.5028867125511169,0.6886366605758667,0.5028867125511169,0.6886366605758667
EN_TRIP8849_1,æ,ɑ,f,s,EN2286,EN1939,EN1417,EN-participant7,EN-participant3,True,1,EN,1,0.5153971314430237,0.5046960711479187,0.4913359880447387,0.4833280444145202,0.5055466890335083,0.485349953174591,0.4915277361869812,0.4716466963291168,0.4960397183895111,0.4932036995887756,0.4760459959506988,0.4750733077526092,0.4649975597858429,0.4476995766162872,0.4499671161174774,0.4334373474121094,0.4509542286396026,0.4290452897548675,0.4409944415092468,0.4084224998950958,0.4337785840034485,0.39642134308815,0.397348552942276,0.3547486960887909,0.397348552942276,0.3547486960887909
BR_TRIP12188_1,ũ,u,k,b,BR521,BR536,BR704,BR-participant3,BR-participant1,True,1,BR,2,0.5098053812980652,0.5676088929176331,0.5228836536407471,0.5747759938240051,0.5282081365585327,0.5908908247947693,0.5328905582427979,0.6048068404197693,0.5542383790016174,0.6783745288848877,0.5388678312301636,0.6632347106933594,0.5685480237007141,0.6976020932197571,0.575539231300354,0.6945943236351013,0.5501849055290222,0.6988030076026917,0.5477402210235596,0.6857795715332031,0.5318096280097961,0.6726948022842407,0.4974065721035003,0.6304979920387268,0.49740657210350037,0.6304979920387268
GR_TRIP23009_0,iː,ʏ,b,s,GR462,GR509,GR373,GR-participant3,GR-participant4,False,0,GR,3,0.6876983046531677,0.6193742156028748,0.6656845808029175,0.5881800055503845,0.6850217580795288,0.5911378264427185,0.6670982837677002,0.5877989530563354,0.7167377471923828,0.6051505208015442,0.5531017780303955,0.596833348274231,0.5480108261108398,0.6085277199745178,0.5333454608917236,0.6070988178253174,0.5350581407546997,0.6017428040504456,0.5445002317428589,0.6402356028556824,0.5608469247817993,0.6654461622238159,0.5024908185005188,0.6369945406913757,0.5024908185005188,0.6369945406913757
FR_TRIP49587_0,ɛ̃,ɑ̃,z,b,FR159,FR453,FR1962,FR-participant6,FR-participant3,False,0,FR,0,0.514866292476654,0.5666403770446777,0.5157262682914734,0.5556103587150574,0.5314431190490723,0.5744785666465759,0.5591073632240295,0.5984532833099365,0.5849114656448364,0.6292233467102051,0.5910742878913879,0.6497631072998047,0.5953447818756104,0.6251342296600342,0.596660315990448,0.5859331488609314,0.5880599617958069,0.5852022767066956,0.5579243898391724,0.5632643103599548,0.586243212223053,0.5898369550704956,0.4837837815284729,0.5281528830528259,0.4837837815284729,0.5281528830528259
BR_TRIP16577_0,ẽ,ũ,m,d,BR553,BR596,BR843,BR-participant3,BR-participant1,False,0,BR,2,0.6245564222335815,0.5954928994178772,0.6867766380310059,0.6233845353126526,0.6584224700927734,0.648540198802948,0.6598225831985474,0.6848878860473633,0.6814099550247192,0.7144641280174255,0.6172480583190918,0.7085617780685425,0.5966878533363342,0.6951250433921814,0.5981929898262024,0.6863082647323608,0.5975372195243835,0.7059116959571838,0.5725697875022888,0.6965486407279968,0.5909713506698608,0.7215570211410522,0.5323460698127747,0.6510507464408875,0.5323460698127747,0.6510507464408875
FR_TRIP18983_1,e,ɛ,z,b,FR1914,FR1812,FR1623,FR-participant3,FR-participant4,True,1,FR,0,0.6332674026489258,0.6805199384689331,0.6392530202865601,0.6686917543411255,0.6633438467979431,0.6989642381668091,0.6785869598388672,0.7289417386054993,0.7010295391082764,0.7502399682998657,0.6922215223312378,0.7085029482841492,0.6786581873893738,0.6549549102783203,0.70161372423172,0.6592961549758911,0.7118206024169922,0.6682940125465393,0.7098469138145447,0.6725049614906311,0.6822522282600403,0.6772472858428955,0.5773062705993652,0.6815088987350464,0.5773062705993652,0.6815088987350464
EN_TRIP8810_1,u,ʊ,f,s,EN2244,EN2269,EN1878,EN-participant7,EN-participant1,True,1,EN,1,0.5822727680206299,0.5367008447647095,0.563021183013916,0.5213320255279541,0.5615332126617432,0.5311940908432007,0.5724727511405945,0.536241352558136,0.5746263265609741,0.5432000756263733,0.5557610988616943,0.5337077379226685,0.5625287890434265,0.5184566378593445,0.5368666052818298,0.4955410361289978,0.5148576498031616,0.4725222885608673,0.5078788995742798,0.4595247507095337,0.5297753810882568,0.4605913162231445,0.4929820001125335,0.360025405883789,0.49298200011253357,0.36002540588378906
FR_TRIP35715_0,ɔ,œ,z,f,FR4007,FR4232,FR2655,FR-participant8,FR-participant1,False,0,FR,0,0.6159951686859131,0.5991855263710022,0.6165214776992798,0.5991972088813782,0.6079928278923035,0.5952863693237305,0.6002774834632874,0.5807510614395142,0.6030711531639099,0.5854659080505371,0.5868338942527771,0.5774815678596497,0.5833650231361389,0.5737585425376892,0.5783770680427551,0.573865532875061,0.5660881996154785,0.5631091594696045,0.5721648335456848,0.5636508464813232,0.5790494680404663,0.5871049761772156,0.5062512755393982,0.5085940957069397,0.5062512755393982,0.5085940957069397
ES_TRIP6341_1,æ:,ø:,s,t,ES64,ES60,ES193,ES-participant2,ES-participant3,True,1,ES,6,0.5971648097038269,0.6987680792808533,0.5622764825820923,0.6704705953598022,0.5719634294509888,0.6987350583076477,0.5637041926383972,0.6979820132255554,0.5666121244430542,0.6984944939613342,0.5616560578346252,0.7028071880340576,0.5581497550010681,0.7082583904266357,0.5300372242927551,0.678922712802887,0.5289943218231201,0.686680018901825,0.5279685854911804,0.7061907649040222,0.5113287568092346,0.6978026628494263,0.4624457061290741,0.699047863483429,0.4624457061290741,0.699047863483429
BR_TRIP65907_0,ĩ,õ,l,s,BR775,BR666,BR16,BR-participant1,BR-participant2,False,0,BR,2,0.3882615566253662,0.4878921508789062,0.4001573324203491,0.5113003253936768,0.4307270348072052,0.5552867650985718,0.4497917592525482,0.5977827310562134,0.4915157258510589,0.6341269612312317,0.4917231500148773,0.6391909718513489,0.5093213319778442,0.6551772952079773,0.5032119154930115,0.6492177844047546,0.5059282779693604,0.6512015461921692,0.4812074303627014,0.6428466439247131,0.4969953298568725,0.6741120219230652,0.4689458012580871,0.6992313265800476,0.46894580125808716,0.6992313265800476
FR_TRIP12581_1,ɔ,ø,f,f,FR2004,FR1847,FR3609,FR-participant3,FR-participant5,True,1,FR,0,0.3718782961368561,0.3880271017551422,0.366109549999237,0.3754469156265259,0.3840453922748565,0.3849827945232391,0.3878746926784515,0.3915152847766876,0.4036490619182586,0.4084988534450531,0.4004329442977905,0.3956708610057831,0.3917604088783264,0.3819294273853302,0.3872559368610382,0.3564212918281555,0.3796764016151428,0.3559263944625854,0.3890247642993927,0.3498132228851318,0.4153031706809997,0.3242757320404053,0.4219159781932831,0.2782885134220123,0.4219159781932831,0.27828851342201233
GL_TRIP1548_0,a,aː,f,f,GLO121,GLO14,GLO116,S04F,S03M,False,0,GL,4,0.3943439126014709,0.394754409790039,0.3833394050598144,0.3882102072238922,0.3896845877170563,0.3955634534358978,0.3682928681373596,0.3803631961345672,0.3752788603305816,0.3825390934944153,0.3601542711257934,0.3765712082386017,0.3529953956604004,0.3676788508892059,0.3535568118095398,0.3668519556522369,0.3599160313606262,0.3752387464046478,0.3901149034500122,0.3942975401878357,0.4364781677722931,0.4355489611625671,0.3824079930782318,0.3641742169857025,0.3824079930782318,0.3641742169857025
GR_TRIP50100_0,iː,ɪ,f,t,GR121,GR48,GR572,GR-participant6,GR-participant1,False,0,GR,3,0.4454694092273712,0.5341424345970154,0.4357261955738067,0.5086597800254822,0.4468048214912414,0.5242346525192261,0.4569160044193268,0.5413144826889038,0.4607521593570709,0.5496945977210999,0.4521177113056183,0.5322912931442261,0.4312134981155395,0.545066773891449,0.3985987305641174,0.5324854850769043,0.3718923926353454,0.5397576689720154,0.3512971699237823,0.559779703617096,0.3536743223667145,0.5361745357513428,0.2954331040382385,0.5111523866653442,0.2954331040382385,0.5111523866653442
BR_TRIP60567_0,ɐ̃,ũ,s,t,BR788,BR662,BR476,BR-participant1,BR-participant3,False,0,BR,2,0.5096100568771362,0.4369013011455536,0.4994627237319946,0.4389158487319946,0.514435350894928,0.4413946270942688,0.4991279542446136,0.4476553201675415,0.520394504070282,0.4714794158935547,0.4820852875709533,0.4547677040100097,0.4682369828224182,0.4557851552963257,0.4378624558448791,0.440112441778183,0.4320666193962097,0.4474315345287323,0.4237384498119354,0.4394569396972656,0.4304721057415008,0.4484432339668274,0.3832617700099945,0.3752105832099914,0.3832617700099945,0.37521058320999146
BR_TRIP58555_1,e,i,f,s,BR818,BR759,BR1018,BR-participant1,BR-participant5,True,1,BR,2,0.4316379725933075,0.5426340699195862,0.4410866498947143,0.5453928112983704,0.456577718257904,0.5576612949371338,0.4527841210365295,0.5448943972587585,0.455543965101242,0.5487621426582336,0.4613248705863952,0.5340390801429749,0.4653667211532593,0.5226619839668274,0.4490301311016083,0.4938544929027557,0.4507136046886444,0.484750747680664,0.4326408207416534,0.484724223613739,0.4209032654762268,0.4815869927406311,0.3784753382205963,0.4215013682842254,0.3784753382205963,0.42150136828422546
GR_TRIP59098_1,iː,yː,f,t,GR289,GR378,GR435,GR-participant4,GR-participant3,True,1,GR,3,0.5626888275146484,0.5816871523857117,0.5480391383171082,0.5711175799369812,0.5722466111183167,0.5905365943908691,0.5806911587715149,0.5985944867134094,0.5867202877998352,0.6083453893661499,0.5529406666755676,0.5824159979820251,0.5595049262046814,0.5918359160423279,0.5354811549186707,0.5943846702575684,0.5111882090568542,0.5982846617698669,0.532353937625885,0.5888295769691467,0.5473238825798035,0.6087446808815002,0.5287338495254517,0.6094179749488831,0.5287338495254517,0.6094179749488831
TU_TRIP6015_0,i,y,f,z,TU44,TU4,TU151,TU-participant2,TU-participant3,False,0,TU,5,0.5301263332366943,0.4397168457508087,0.5174711346626282,0.4339705109596252,0.5325636267662048,0.4377164244651794,0.5191468596458435,0.4223462343215942,0.5204888582229614,0.4369256794452667,0.4976701736450195,0.4366624057292938,0.4810546338558197,0.4384672045707702,0.458427369594574,0.4387910664081573,0.4356946349143982,0.4454528391361236,0.4413408935070038,0.4517533481121063,0.433461844921112,0.4152867496013641,0.4016023874282837,0.367137610912323,0.4016023874282837,0.367137610912323
EN_TRIP2860_0,ʊ,ɪ,z,b,EN203,EN295,EN1020,EN-participant6,EN-participant4,False,0,EN,1,0.4928529858589172,0.5296229720115662,0.470766007900238,0.5124353766441345,0.4753503799438476,0.5328251719474792,0.4586424231529236,0.5267928838729858,0.497162401676178,0.5614627599716187,0.4920821189880371,0.569753885269165,0.4685285687446594,0.5679651498794556,0.4434725642204284,0.5455610752105713,0.4326074719429016,0.5381936430931091,0.4165273308753967,0.5055011510848999,0.4068828821182251,0.5170491337776184,0.3659192621707916,0.4423009157180786,0.3659192621707916,0.4423009157180786
BR_TRIP38907_1,a,ɐ̃,k,b,BR313,BR404,BR858,BR-participant4,BR-participant5,True,1,BR,2,0.5428783297538757,0.5048017501831055,0.496514081954956,0.4847712814807892,0.5096160769462585,0.499109536409378,0.516987144947052,0.5113447904586792,0.5134812593460083,0.5298184156417847,0.4765547215938568,0.5169938206672668,0.4614615738391876,0.5236059427261353,0.4457141757011413,0.5043740272521973,0.4476796090602875,0.4908457398414612,0.4588429927825928,0.4675898253917694,0.4758262634277344,0.4783887863159179,0.4112491607666015,0.4746995866298675,0.41124916076660156,0.47469958662986755
FR_TRIP35938_1,ɛ̃,ɛ,z,f,FR4206,FR4356,FR1483,FR-participant8,FR-participant4,True,1,FR,0,0.5858902931213379,0.6496062874794006,0.5662573575973511,0.620394766330719,0.5754032135009766,0.6472442746162415,0.5735464692115784,0.6823924779891968,0.5896443128585815,0.7008925676345825,0.5754923224449158,0.6098933219909668,0.5610740780830383,0.6654201745986938,0.5664581060409546,0.663383960723877,0.5650644898414612,0.6001242399215698,0.5380785465240479,0.6049655675888062,0.5281834006309509,0.5930595397949219,0.4893205165863037,0.538092315196991,0.4893205165863037,0.538092315196991
FR_TRIP19184_1,œ,o,z,b,FR2136,FR1888,FR1599,FR-participant3,FR-participant4,True,1,FR,0,0.577927827835083,0.6494816541671753,0.6072670817375183,0.6398200988769531,0.5947579741477966,0.6602240800857544,0.6220842599868774,0.6947171092033386,0.6179869771003723,0.7005569934844971,0.6099068522453308,0.6785911321640015,0.582599401473999,0.6883110404014587,0.5929269194602966,0.7035313844680786,0.6044759154319763,0.7267563939094543,0.5727022886276245,0.6871812343597412,0.537125289440155,0.6658677458763123,0.4647331237792969,0.6420004367828369,0.4647331237792969,0.6420004367828369
