filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt4_fra_distance_tgt,w2vt4_fra_distance_oth
EN_TRIP7222_0,ɑ,u,z,f,EN1927,EN2052,EN1207,EN-participant7,EN-participant3,False,0,EN,1,0.4303651750087738,0.604871928691864
BR_TRIP12475_0,a,ɐ̃,t,t,BR484,BR539,BR746,BR-participant3,BR-participant1,False,0,BR,2,0.4199541211128235,0.5689680576324463
TU_TRIP9179_1,u,ɯ,ʃ,t,TU213,TU242,TU193,TU-participant1,TU-participant3,True,1,TU,5,0.4279648959636688,0.5157213807106018
BR_TRIP10977_1,ĩ,i,s,p,BR152,BR99,BR264,BR-participant2,BR-participant4,True,1,BR,2,0.6234586238861084,0.6566166877746582
GR_TRIP3847_0,ʏ,ɪ,ɡ,s,GR198,GR188,GR323,GR-participant2,GR-participant4,False,0,GR,3,0.3615190088748932,0.472369909286499
BR_TRIP47289_1,õ,ĩ,s,t,BR332,BR416,BR23,BR-participant4,BR-participant2,True,1,BR,2,0.5691623091697693,0.5765681862831116
BR_TRIP55710_0,ɐ̃,ĩ,z,b,BR763,BR774,BR916,BR-participant1,BR-participant5,False,0,BR,2,0.5404946208000183,0.5628032684326172
FR_TRIP69896_1,ɔ,u,z,f,FR2655,FR2308,FR4007,FR-participant1,FR-participant8,True,1,FR,0,0.5794975161552429,0.6366099119186401
BR_TRIP46062_0,õ,ɐ̃,k,s,BR421,BR402,BR514,BR-participant4,BR-participant3,False,0,BR,2,0.5797153115272522,0.6597131490707397
BR_TRIP55839_1,ẽ,ũ,z,b,BR683,BR673,BR11,BR-participant1,BR-participant2,True,1,BR,2,0.3826422393321991,0.5478485226631165
BR_TRIP15710_1,o,u,b,k,BR527,BR466,BR343,BR-participant3,BR-participant4,True,1,BR,2,0.5002140998840332,0.53284752368927
GR_TRIP4217_0,iː,ɪ,f,s,GR177,GR140,GR375,GR-participant2,GR-participant4,False,0,GR,3,0.5254143476486206,0.5651859641075134
FR_TRIP6908_1,ɛ̃,ɑ̃,z,b,FR714,FR834,FR1480,FR-participant2,FR-participant4,True,1,FR,0,0.5108466148376465,0.6271906495094299
FR_TRIP30587_0,œ,ɔ,f,f,FR3032,FR2910,FR1615,FR-participant7,FR-participant4,False,0,FR,0,0.5912566184997559,0.5925183296203613
TU_TRIP8523_0,ɯ,œ,p,t,TU55,TU30,TU175,TU-participant2,TU-participant3,False,0,TU,5,0.5316159129142761,0.7472333908081055
FR_TRIP50040_1,e,ɛ̃,z,b,FR342,FR159,FR1914,FR-participant6,FR-participant3,True,1,FR,0,0.5446304678916931,0.7305259108543396
GR_TRIP27320_0,yː,uː,f,t,GR551,GR639,GR378,GR-participant1,GR-participant4,False,0,GR,3,0.5599257349967957,0.5469539761543274
BR_TRIP53580_0,õ,ẽ,m,d,BR658,BR843,BR24,BR-participant1,BR-participant2,False,0,BR,2,0.4833548963069916,0.536893904209137
EN_TRIP28861_0,ɪ,i,f,s,EN1086,EN826,EN1991,EN-participant4,EN-participant7,False,0,EN,1,0.3887958228588104,0.4769737422466278
GL_TRIP2499_0,ɛ,i,f,f,GLO115,GLO53,GLO73,S07F,S05M,False,0,GL,4,0.4244574010372162,0.42211925983428955
TU_TRIP1688_1,y,œ,t,s,TU80,TU105,TU48,TU-participant4,TU-participant2,True,1,TU,5,0.4482111930847168,0.5033975839614868
GR_TRIP58398_1,ʏ,aː,f,t,GR355,GR344,GR567,GR-participant4,GR-participant1,True,1,GR,3,0.4731695353984833,0.6346863508224487
BR_TRIP56166_1,ĩ,ũ,z,b,BR687,BR673,BR504,BR-participant1,BR-participant3,True,1,BR,2,0.5206173658370972,0.6162064075469971
EN_TRIP40552_0,æ,ɑ,z,f,EN1695,EN1642,EN2819,EN-participant1,EN-participant8,False,0,EN,1,0.43873360753059387,0.4788612723350525
FR_TRIP8095_0,o,ɔ,z,f,FR803,FR1021,FR529,FR-participant2,FR-participant6,False,0,FR,0,0.3879484534263611,0.5253757834434509
EN_TRIP16564_0,ʌ,ɑ,b,f,EN2669,EN2718,EN1509,EN-participant8,EN-participant3,False,0,EN,1,0.5370143055915833,0.5357246994972229
BR_TRIP50974_1,õ,ɔ,k,f,BR855,BR824,BR565,BR-participant1,BR-participant3,True,1,BR,2,0.5607208013534546,0.4694023132324219
EN_TRIP27338_0,ʊ,u,z,b,EN1020,EN1144,EN2924,EN-participant4,EN-participant8,False,0,EN,1,0.5143734812736511,0.5771116018295288
GR_TRIP30718_1,yː,øː,ts,k,GR531,GR585,GR45,GR-participant1,GR-participant6,True,1,GR,3,0.4830400049686432,0.48597875237464905
ES_TRIP7926_1,i:,ɤ:,l,s,ES20,ES31,ES221,ES-participant2,ES-participant1,True,1,ES,6,0.3985227048397064,0.5697339773178101
GR_TRIP21390_1,ɪ,ʏ,f,s,GR473,GR397,GR11,GR-participant3,GR-participant6,True,1,GR,3,0.5246886014938354,0.3695163130760193
ES_TRIP2639_0,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,False,0,ES,6,0.5006331205368042,0.4096822738647461
EN_TRIP12396_1,ɪ,ʊ,z,f,EN2530,EN2375,EN962,EN-participant5,EN-participant4,True,1,EN,1,0.38004618883132935,0.42790842056274414
EN_TRIP11286_1,æ,ʌ,t,s,EN2297,EN2003,EN1665,EN-participant7,EN-participant1,True,1,EN,1,0.41911670565605164,0.4130793809890747
BR_TRIP33774_0,ɛ,i,t,t,BR315,BR384,BR860,BR-participant4,BR-participant5,False,0,BR,2,0.41731661558151245,0.6268860101699829
GR_TRIP10219_1,øː,ʏ,l,t,GR251,GR214,GR365,GR-participant2,GR-participant4,True,1,GR,3,0.4680028259754181,0.6294878125190735
BR_TRIP55996_0,ẽ,ĩ,z,b,BR683,BR687,BR550,BR-participant1,BR-participant3,False,0,BR,2,0.533378541469574,0.6304142475128174
FR_TRIP66168_1,ɛ̃,e,z,f,FR1483,FR1626,FR717,FR-participant4,FR-participant2,True,1,FR,0,0.5605723857879639,0.6564026474952698
FR_TRIP55112_0,y,i,f,f,FR409,FR205,FR4378,FR-participant6,FR-participant8,False,0,FR,0,0.4973989427089691,0.5876345634460449
TU_TRIP11342_0,i,u,t,s,TU220,TU203,TU121,TU-participant1,TU-participant4,False,0,TU,5,0.5252972841262817,0.6754838824272156
BR_TRIP61756_1,i,ĩ,s,k,BR757,BR649,BR495,BR-participant1,BR-participant3,True,1,BR,2,0.3156765401363373,0.4894131124019623
EN_TRIP40484_0,ʌ,æ,z,f,EN1602,EN1695,EN367,EN-participant1,EN-participant6,False,0,EN,1,0.4103756844997406,0.4566028416156769
ES_TRIP4101_1,æ:,ø:,m,v,ES46,ES54,ES247,ES-participant2,ES-participant1,True,1,ES,6,0.42201972007751465,0.43821534514427185
ES_TRIP33245_1,ɤ:,y:,l,s,ES232,ES234,ES67,ES-participant1,ES-participant2,True,1,ES,6,0.47450557351112366,0.48515504598617554
TU_TRIP2273_1,i,y,ʃ,t,TU78,TU81,TU256,TU-participant4,TU-participant1,True,1,TU,5,0.4942311942577362,0.5965697169303894
EN_TRIP37444_0,i,ɪ,f,s,EN1899,EN1763,EN2503,EN-participant1,EN-participant5,False,0,EN,1,0.4293983578681946,0.6184970140457153
FR_TRIP76104_0,ɔ,o,f,f,FR3609,FR3409,FR2004,FR-participant5,FR-participant3,False,0,FR,0,0.36785000562667847,0.35179296135902405
ES_TRIP13003_0,y:,ø:,l,s,ES306,ES315,ES174,ES-participant5,ES-participant3,False,0,ES,6,0.4339183568954468,0.425596684217453
GR_TRIP26720_1,yː,øː,ks,d,GR444,GR456,GR767,GR-participant3,GR-participant5,True,1,GR,3,0.49369505047798157,0.41541972756385803
BR_TRIP38679_0,ũ,õ,k,b,BR431,BR420,BR521,BR-participant4,BR-participant3,False,0,BR,2,0.6081432104110718,0.5984097123146057
BR_TRIP7813_0,ĩ,ẽ,l,s,BR149,BR143,BR775,BR-participant2,BR-participant1,False,0,BR,2,0.38100069761276245,0.47064974904060364
ES_TRIP10236_0,i:,ɤ:,s,t,ES299,ES286,ES155,ES-participant5,ES-participant3,False,0,ES,6,0.541803240776062,0.5127614140510559
EN_TRIP7222_1,ɑ,u,z,f,EN1927,EN2052,EN1207,EN-participant7,EN-participant3,True,1,EN,1,0.4303651750087738,0.604871928691864
GR_TRIP1571_0,yː,aː,ɡ,s,GR185,GR190,GR383,GR-participant2,GR-participant4,False,0,GR,3,0.6454622149467468,0.6518576741218567
GR_TRIP30971_1,ʏ,øː,ts,k,GR589,GR524,GR119,GR-participant1,GR-participant6,True,1,GR,3,0.5008338093757629,0.4889104664325714
TU_TRIP6099_0,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,False,0,TU,5,0.4451383054256439,0.5897854566574097
BR_TRIP16672_1,õ,ɐ̃,m,d,BR569,BR477,BR668,BR-participant3,BR-participant1,True,1,BR,2,0.6993643641471863,0.6237295866012573
EN_TRIP37343_0,ɛ,eɪ,f,s,EN1801,EN1616,EN2946,EN-participant1,EN-participant8,False,0,EN,1,0.5301955938339233,0.611736536026001
BR_TRIP50014_1,ɐ̃,ũ,k,b,BR680,BR660,BR949,BR-participant1,BR-participant5,True,1,BR,2,0.43374377489089966,0.6515294909477234
FR_TRIP19134_0,i,e,z,b,FR2094,FR1914,FR53,FR-participant3,FR-participant6,False,0,FR,0,0.43023696541786194,0.5885895490646362
EN_TRIP17800_1,ʊ,ɪ,z,f,EN2927,EN2982,EN1730,EN-participant8,EN-participant1,True,1,EN,1,0.48330238461494446,0.5642222166061401
GL_TRIP224_0,e,i,f,f,GLO55,GLO64,GLO33,S03M,S04F,False,0,GL,4,0.39765942096710205,0.4658425748348236
BR_TRIP3539_0,i,ɛ,t,t,BR194,BR122,BR384,BR-participant2,BR-participant4,False,0,BR,2,0.4809435307979584,0.6905525326728821
FR_TRIP38770_0,ɑ̃,ɛ̃,f,f,FR4487,FR4094,FR469,FR-participant8,FR-participant6,False,0,FR,0,0.4762769937515259,0.6036394834518433
BR_TRIP47289_0,õ,ĩ,s,t,BR332,BR416,BR23,BR-participant4,BR-participant2,False,0,BR,2,0.5691623091697693,0.5765681862831116
TU_TRIP9179_0,u,ɯ,ʃ,t,TU213,TU242,TU193,TU-participant1,TU-participant3,False,0,TU,5,0.4279648959636688,0.5157213807106018
GL_TRIP1202_0,o,ɔ,g,g,GLO101,GLO41,GLO72,S05M,S01F,False,0,GL,4,0.39613229036331177,0.4674573242664337
ES_TRIP37001_1,y:,i:,m,v,ES246,ES245,ES57,ES-participant1,ES-participant2,True,1,ES,6,0.479065477848053,0.6100468039512634
TU_TRIP690_1,y,u,f,z,TU123,TU90,TU4,TU-participant4,TU-participant2,True,1,TU,5,0.4797431528568268,0.6954600811004639
BR_TRIP15807_0,u,ũ,d,k,BR469,BR522,BR724,BR-participant3,BR-participant1,False,0,BR,2,0.5070123076438904,0.49675431847572327
GR_TRIP41339_0,iː,ɪ,ɡ,s,GR62,GR13,GR176,GR-participant6,GR-participant2,False,0,GR,3,0.4663050174713135,0.5558388829231262
GL_TRIP2499_1,ɛ,i,f,f,GLO115,GLO53,GLO73,S07F,S05M,True,1,GL,4,0.4244574010372162,0.42211925983428955
BR_TRIP38030_1,ɐ̃,a,k,b,BR297,BR361,BR141,BR-participant4,BR-participant2,True,1,BR,2,0.522114634513855,0.6262333989143372
ES_TRIP13976_0,a:,æ:,l,s,ES296,ES307,ES104,ES-participant5,ES-participant4,False,0,ES,6,0.41156330704689026,0.4946119785308838
GR_TRIP27320_1,yː,uː,f,t,GR551,GR639,GR378,GR-participant1,GR-participant4,True,1,GR,3,0.5599257349967957,0.5469539761543274
GR_TRIP10219_0,øː,ʏ,l,t,GR251,GR214,GR365,GR-participant2,GR-participant4,False,0,GR,3,0.4680028259754181,0.6294878125190735
TU_TRIP690_0,y,u,f,z,TU123,TU90,TU4,TU-participant4,TU-participant2,False,0,TU,5,0.4797431528568268,0.6954600811004639
GR_TRIP23423_1,ʊ,ʏ,z,t,GR506,GR400,GR350,GR-participant3,GR-participant4,True,1,GR,3,0.5423497557640076,0.6860817670822144
BR_TRIP55996_1,ẽ,ĩ,z,b,BR683,BR687,BR550,BR-participant1,BR-participant3,True,1,BR,2,0.533378541469574,0.6304142475128174
BR_TRIP27256_0,ɔ,õ,k,f,BR985,BR977,BR824,BR-participant5,BR-participant1,False,0,BR,2,0.5239103436470032,0.5134397745132446
GR_TRIP49175_1,ʊ,uː,f,t,GR92,GR15,GR616,GR-participant6,GR-participant1,True,1,GR,3,0.32324737310409546,0.5190563797950745
FR_TRIP81935_1,ɔ,u,z,b,FR3433,FR3842,FR3238,FR-participant5,FR-participant7,True,1,FR,0,0.39384159445762634,0.5811553001403809
ES_TRIP31720_0,ɤ:,æ:,s,t,ES226,ES217,ES298,ES-participant1,ES-participant5,False,0,ES,6,0.4241888225078583,0.482272744178772
FR_TRIP19220_1,œ,ɔ,z,b,FR2136,FR2216,FR1599,FR-participant3,FR-participant4,True,1,FR,0,0.6277133822441101,0.6536791920661926
ES_TRIP5334_0,ɤ:,i:,s,t,ES13,ES26,ES214,ES-participant2,ES-participant1,False,0,ES,6,0.4928376376628876,0.5940873622894287
BR_TRIP23148_0,a,ɐ̃,t,t,BR925,BR915,BR314,BR-participant5,BR-participant4,False,0,BR,2,0.4677402973175049,0.6515243053436279
EN_TRIP17000_1,ʌ,æ,z,b,EN2671,EN2816,EN1511,EN-participant8,EN-participant3,True,1,EN,1,0.42543715238571167,0.6016872525215149
BR_TRIP41626_1,ẽ,ũ,z,b,BR300,BR338,BR962,BR-participant4,BR-participant5,True,1,BR,2,0.5692999362945557,0.6373533010482788
BR_TRIP7460_1,ɔ,o,k,s,BR200,BR180,BR715,BR-participant2,BR-participant1,True,1,BR,2,0.3379765748977661,0.38084352016448975
EN_TRIP1269_0,ʊ,ɪ,f,s,EN73,EN193,EN749,EN-participant6,EN-participant2,False,0,EN,1,0.4324396550655365,0.4694535434246063
TU_TRIP11519_1,i,ɯ,t,s,TU220,TU263,TU178,TU-participant1,TU-participant3,True,1,TU,5,0.38446044921875,0.48271211981773376
BR_TRIP6046_0,õ,ɐ̃,k,s,BR19,BR192,BR697,BR-participant2,BR-participant1,False,0,BR,2,0.4255999028682709,0.47135311365127563
GR_TRIP26405_1,yː,ʏ,ts,k,GR445,GR514,GR768,GR-participant3,GR-participant5,True,1,GR,3,0.48257720470428467,0.5858007073402405
BR_TRIP49028_0,õ,ĩ,l,g,BR851,BR846,BR161,BR-participant1,BR-participant2,False,0,BR,2,0.46993133425712585,0.6938627362251282
FR_TRIP76549_0,ø,œ,f,f,FR3981,FR3566,FR2968,FR-participant5,FR-participant7,False,0,FR,0,0.34770065546035767,0.36152127385139465
FR_TRIP7942_1,ɛ,ɛ̃,z,f,FR650,FR717,FR2844,FR-participant2,FR-participant1,True,1,FR,0,0.46671223640441895,0.46297258138656616
EN_TRIP1390_0,æ,ɑ,f,s,EN172,EN10,EN789,EN-participant6,EN-participant4,False,0,EN,1,0.44873955845832825,0.4357280731201172
EN_TRIP40165_0,u,ɑ,z,b,EN1863,EN1639,EN2753,EN-participant1,EN-participant8,False,0,EN,1,0.6215277910232544,0.6985940933227539
FR_TRIP17780_1,ɔ,o,z,f,FR2219,FR1891,FR1306,FR-participant3,FR-participant4,True,1,FR,0,0.5098855495452881,0.5283746123313904
BR_TRIP46475_1,u,o,s,b,BR397,BR241,BR610,BR-participant4,BR-participant3,True,1,BR,2,0.5317298769950867,0.7415260076522827
TU_TRIP4728_0,y,œ,t,s,TU168,TU197,TU5,TU-participant3,TU-participant2,False,0,TU,5,0.26371732354164124,0.437904417514801
ES_TRIP18456_1,æ:,a:,m,v,ES343,ES344,ES247,ES-participant5,ES-participant1,True,1,ES,6,0.38514840602874756,0.5099778175354004
BR_TRIP26466_1,ũ,ɐ̃,m,d,BR891,BR1049,BR659,BR-participant5,BR-participant1,True,1,BR,2,0.5782034993171692,0.648615300655365
ES_TRIP8078_1,i:,æ:,l,s,ES20,ES22,ES197,ES-participant2,ES-participant3,True,1,ES,6,0.5149115920066833,0.6123854517936707
BR_TRIP14071_1,e,ɛ,t,ʃ,BR447,BR631,BR322,BR-participant3,BR-participant4,True,1,BR,2,0.4949316084384918,0.5722231864929199
FR_TRIP50969_0,o,œ,z,f,FR529,FR181,FR803,FR-participant6,FR-participant2,False,0,FR,0,0.3879484534263611,0.5078145861625671
FR_TRIP17527_0,e,ɛ̃,z,f,FR1917,FR1965,FR3460,FR-participant3,FR-participant5,False,0,FR,0,0.3343764543533325,0.5512675046920776
GR_TRIP38331_0,ʏ,iː,b,s,GR547,GR628,GR28,GR-participant1,GR-participant6,False,0,GR,3,0.3816913962364197,0.6092950105667114
GL_TRIP593_0,ɔ,o,g,g,GLO75,GLO19,GLO65,S03M,S02M,False,0,GL,4,0.4479258358478546,0.4093121588230133
GR_TRIP77518_1,ʏ,aː,f,s,GR693,GR657,GR212,GR-participant5,GR-participant2,True,1,GR,3,0.3907502293586731,0.6237287521362305
GR_TRIP62557_1,ɪ,ʏ,f,s,GR286,GR354,GR557,GR-participant4,GR-participant1,True,1,GR,3,0.5576445460319519,0.5023990273475647
BR_TRIP20806_0,õ,ẽ,l,s,BR567,BR546,BR666,BR-participant3,BR-participant1,False,0,BR,2,0.4549490213394165,0.5922287106513977
BR_TRIP58934_0,ĩ,i,s,p,BR691,BR796,BR1029,BR-participant1,BR-participant5,False,0,BR,2,0.3701027035713196,0.43302154541015625
BR_TRIP44419_1,i,e,f,s,BR327,BR287,BR640,BR-participant4,BR-participant3,True,1,BR,2,0.6116942167282104,0.6695905923843384
EN_TRIP12068_1,ɑ,ʌ,z,b,EN2411,EN2472,EN772,EN-participant5,EN-participant4,True,1,EN,1,0.474950909614563,0.47286537289619446
FR_TRIP50935_1,ɑ̃,ɛ̃,z,f,FR456,FR162,FR2996,FR-participant6,FR-participant7,True,1,FR,0,0.4518706500530243,0.47042033076286316
GL_TRIP1267_0,i,e,g,g,GLO133,GLO137,GLO99,S05M,S07F,False,0,GL,4,0.4159072935581207,0.4804178476333618
BR_TRIP55377_1,ũ,ĩ,z,b,BR673,BR687,BR895,BR-participant1,BR-participant5,True,1,BR,2,0.562380313873291,0.616671621799469
EN_TRIP22762_0,ɑ,ʌ,z,f,EN552,EN459,EN1927,EN-participant2,EN-participant7,False,0,EN,1,0.48059648275375366,0.44301101565361023
ES_TRIP21197_1,i:,y:,m,v,ES113,ES114,ES353,ES-participant4,ES-participant5,True,1,ES,6,0.5203119516372681,0.5534277558326721
EN_TRIP22198_0,ɑ,ʌ,z,b,EN549,EN456,EN2720,EN-participant2,EN-participant8,False,0,EN,1,0.32289695739746094,0.4155326783657074
BR_TRIP63590_1,o,u,k,s,BR829,BR780,BR529,BR-participant1,BR-participant3,True,1,BR,2,0.3667645752429962,0.3897039592266083
EN_TRIP17769_0,ʊ,ʌ,z,f,EN2927,EN2674,EN651,EN-participant8,EN-participant2,False,0,EN,1,0.462725967168808,0.4189833402633667
TU_TRIP9596_0,y,i,ʃ,t,TU237,TU221,TU125,TU-participant1,TU-participant4,False,0,TU,5,0.4570356011390686,0.5508142113685608
FR_TRIP69934_1,e,i,z,f,FR3460,FR3827,FR868,FR-participant1,FR-participant2,True,1,FR,0,0.4810791313648224,0.5851221680641174
BR_TRIP20453_0,i,e,s,p,BR499,BR445,BR710,BR-participant3,BR-participant1,False,0,BR,2,0.398250550031662,0.4466133415699005
BR_TRIP16991_1,ũ,õ,m,d,BR520,BR595,BR703,BR-participant3,BR-participant1,True,1,BR,2,0.667111337184906,0.6818966865539551
GL_TRIP2178_1,ɔ,o,f,f,GLO153,GLO26,GLO104,S01F,S03M,True,1,GL,4,0.5986384749412537,0.6568549275398254
FR_TRIP65919_0,ø,ɔ,z,f,FR1233,FR1306,FR1834,FR-participant4,FR-participant3,False,0,FR,0,0.5539872050285339,0.5785280466079712
TU_TRIP5838_0,y,œ,p,t,TU170,TU146,TU7,TU-participant3,TU-participant2,False,0,TU,5,0.46569809317588806,0.6050363183021545
EN_TRIP38414_1,ʌ,æ,t,s,EN1587,EN1665,EN2003,EN-participant1,EN-participant7,True,1,EN,1,0.3229779899120331,0.4130793809890747
BR_TRIP48363_0,ĩ,e,s,k,BR417,BR285,BR510,BR-participant4,BR-participant3,False,0,BR,2,0.6263716220855713,0.7673059105873108
FR_TRIP76349_0,ɑ̃,ɔ̃,f,f,FR3795,FR3732,FR994,FR-participant5,FR-participant2,False,0,FR,0,0.43002861738204956,0.3307799994945526
GL_TRIP1246_1,a,aː,g,g,GLO127,GLO146,GLO122,S05M,S01F,True,1,GL,4,0.4167118966579437,0.40925514698028564
FR_TRIP17527_1,e,ɛ̃,z,f,FR1917,FR1965,FR3460,FR-participant3,FR-participant5,True,1,FR,0,0.3343764543533325,0.5512675046920776
BR_TRIP38030_0,ɐ̃,a,k,b,BR297,BR361,BR141,BR-participant4,BR-participant2,False,0,BR,2,0.522114634513855,0.6262333989143372
TU_TRIP9981_0,ɯ,œ,d,ʃ,TU244,TU215,TU132,TU-participant1,TU-participant3,False,0,TU,5,0.5328832864761353,0.6356989145278931
BR_TRIP7813_1,ĩ,ẽ,l,s,BR149,BR143,BR775,BR-participant2,BR-participant1,True,1,BR,2,0.38100069761276245,0.47064974904060364
GR_TRIP24865_1,yː,iː,z,t,GR469,GR434,GR688,GR-participant3,GR-participant5,True,1,GR,3,0.5345346331596375,0.5809084177017212
EN_TRIP1390_1,æ,ɑ,f,s,EN172,EN10,EN789,EN-participant6,EN-participant4,True,1,EN,1,0.44873955845832825,0.4357280731201172
BR_TRIP60851_1,ẽ,ũ,s,t,BR681,BR672,BR1051,BR-participant1,BR-participant5,True,1,BR,2,0.4306839108467102,0.571052610874176
ES_TRIP5894_1,i:,æ:,s,t,ES62,ES16,ES263,ES-participant2,ES-participant1,True,1,ES,6,0.4255363643169403,0.5209692120552063
BR_TRIP66378_0,e,ɛ,d,s,BR734,BR748,BR39,BR-participant1,BR-participant2,False,0,BR,2,0.2842084765434265,0.39422425627708435
GR_TRIP52724_1,yː,øː,ks,d,GR69,GR125,GR224,GR-participant6,GR-participant2,True,1,GR,3,0.42565158009529114,0.4808966815471649
GR_TRIP11319_0,ʏ,ʊ,z,t,GR215,GR197,GR669,GR-participant2,GR-participant5,False,0,GR,3,0.5463839769363403,0.5799704194068909
GL_TRIP320_0,ɛ,e,f,f,GLO123,GLO55,GLO115,S03M,S07F,False,0,GL,4,0.39739835262298584,0.4980366826057434
FR_TRIP36193_1,i,y,z,f,FR4405,FR4332,FR3827,FR-participant8,FR-participant5,True,1,FR,0,0.3777686059474945,0.42945191264152527
GR_TRIP15088_1,ɪ,iː,ɡ,s,GR448,GR437,GR750,GR-participant3,GR-participant5,True,1,GR,3,0.6953502297401428,0.6342476606369019
TU_TRIP6730_0,i,ɯ,t,s,TU45,TU53,TU165,TU-participant2,TU-participant3,False,0,TU,5,0.3055971562862396,0.3451906144618988
EN_TRIP8855_0,æ,ɪ,f,s,EN2286,EN1991,EN469,EN-participant7,EN-participant2,False,0,EN,1,0.5339784622192383,0.6718474626541138
GR_TRIP40933_1,aː,ʏ,b,s,GR107,GR28,GR204,GR-participant6,GR-participant2,True,1,GR,3,0.415580153465271,0.8206750154495239
BR_TRIP48224_0,i,ĩ,s,p,BR329,BR264,BR1056,BR-participant4,BR-participant5,False,0,BR,2,0.6903802752494812,0.7186035513877869
FR_TRIP1961_1,ɛ,ɛ̃,f,f,FR623,FR730,FR3742,FR-participant2,FR-participant5,True,1,FR,0,0.3972610533237457,0.3776034116744995
EN_TRIP34763_0,ʊ,ɪ,z,b,EN1339,EN1237,EN2372,EN-participant3,EN-participant5,False,0,EN,1,0.4825129508972168,0.5836882591247559
BR_TRIP57043_0,ɔ,o,t,f,BR825,BR828,BR1000,BR-participant1,BR-participant5,False,0,BR,2,0.46272769570350647,0.5595858097076416
BR_TRIP58782_1,i,ɛ,f,s,BR794,BR732,BR47,BR-participant1,BR-participant2,True,1,BR,2,0.3852528929710388,0.5231625437736511
GL_TRIP1189_0,ɛ,i,g,g,GLO59,GLO133,GLO148,S05M,S02M,False,0,GL,4,0.42194390296936035,0.4543801546096802
BR_TRIP22489_0,ũ,ɐ̃,k,b,BR956,BR949,BR335,BR-participant5,BR-participant4,False,0,BR,2,0.558617889881134,0.6107231974601746
GR_TRIP61242_1,ʊ,ʏ,f,s,GR262,GR268,GR542,GR-participant4,GR-participant1,True,1,GR,3,0.4245092570781708,0.399933785200119
ES_TRIP8664_0,æ:,ø:,l,s,ES70,ES66,ES223,ES-participant2,ES-participant1,False,0,ES,6,0.43013134598731995,0.5231572389602661
ES_TRIP17017_1,ɤ:,i:,m,v,ES352,ES329,ES256,ES-participant5,ES-participant1,True,1,ES,6,0.6135923862457275,0.6882785558700562
FR_TRIP26900_0,œ,ɔ,z,b,FR3364,FR2897,FR1599,FR-participant7,FR-participant4,False,0,FR,0,0.5092529654502869,0.6479897499084473
TU_TRIP178_0,œ,y,d,ʃ,TU72,TU127,TU215,TU-participant4,TU-participant1,False,0,TU,5,0.413245290517807,0.47862499952316284
GL_TRIP2061_0,ɛ,e,p,p,GLO13,GLO103,GLO52,S01F,S05M,False,0,GL,4,0.40008869767189026,0.49182891845703125
EN_TRIP27229_0,ɪ,ʊ,z,b,EN959,EN1020,EN2194,EN-participant4,EN-participant7,False,0,EN,1,0.4904220402240753,0.5167883038520813
ES_TRIP12315_1,ɤ:,y:,l,s,ES292,ES294,ES160,ES-participant5,ES-participant3,True,1,ES,6,0.4315042793750763,0.5473341941833496
EN_TRIP6942_1,u,ʊ,z,b,EN2049,EN2074,EN1863,EN-participant7,EN-participant1,True,1,EN,1,0.517997682094574,0.49072709679603577
BR_TRIP14932_1,ũ,ĩ,z,b,BR574,BR554,BR673,BR-participant3,BR-participant1,True,1,BR,2,0.5516260266304016,0.6369503140449524
ES_TRIP4227_1,æ:,i:,m,v,ES10,ES44,ES247,ES-participant2,ES-participant1,True,1,ES,6,0.34407278895378113,0.6130936145782471
GR_TRIP32421_1,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,True,1,GR,3,0.3729066848754883,0.4774910509586334
EN_TRIP20970_1,ʌ,ʊ,t,s,EN521,EN760,EN2003,EN-participant2,EN-participant7,True,1,EN,1,0.5350061058998108,0.48859015107154846
GR_TRIP36819_0,iː,ʏ,f,s,GR630,GR566,GR2,GR-participant1,GR-participant6,False,0,GR,3,0.4889044165611267,0.6044153571128845
TU_TRIP375_0,u,i,f,z,TU99,TU120,TU202,TU-participant4,TU-participant1,False,0,TU,5,0.586125373840332,0.6977100968360901
FR_TRIP57135_0,o,œ,f,f,FR1657,FR1615,FR2192,FR-participant4,FR-participant3,False,0,FR,0,0.5701946020126343,0.6602200865745544
FR_TRIP82214_0,ø,ɔ,z,b,FR3766,FR3433,FR1831,FR-participant5,FR-participant2,False,0,FR,0,0.480473130941391,0.45976510643959045
BR_TRIP31222_0,ũ,ĩ,f,s,BR896,BR969,BR674,BR-participant5,BR-participant1,False,0,BR,2,0.40259161591529846,0.4262402355670929
TU_TRIP9072_0,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,False,0,TU,5,0.5268450379371643,0.5630525350570679
FR_TRIP66168_0,ɛ̃,e,z,f,FR1483,FR1626,FR717,FR-participant4,FR-participant2,False,0,FR,0,0.5605723857879639,0.6564026474952698
EN_TRIP17662_1,æ,ʌ,z,f,EN2819,EN2674,EN983,EN-participant8,EN-participant4,True,1,EN,1,0.36577606201171875,0.613042414188385
