filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,hubt0_distance_tgt,hubt0_distance_oth,hubt1_distance_tgt,hubt1_distance_oth,hubt2_distance_tgt,hubt2_distance_oth,hubt3_distance_tgt,hubt3_distance_oth,hubt4_distance_tgt,hubt4_distance_oth,hubt5_distance_tgt,hubt5_distance_oth,hubt6_distance_tgt,hubt6_distance_oth,hubt7_distance_tgt,hubt7_distance_oth,hubt8_distance_tgt,hubt8_distance_oth,hubt9_distance_tgt,hubt9_distance_oth,hubt10_distance_tgt,hubt10_distance_oth,hubt11_distance_tgt,hubt11_distance_oth,hubt12_distance_tgt,hubt12_distance_oth
BR_TRIP12188_1,ũ,u,k,b,BR521,BR536,BR704,BR-participant3,BR-participant1,True,1,BR,2,0.5638156533241272,0.6270565986633301,0.5308836102485657,0.5947281718254089,0.5439355969429016,0.60084068775177,0.533449113368988,0.5979710817337036,0.5218167304992676,0.5942010283470154,0.4980267286300659,0.5755249857902527,0.4684675633907318,0.5759902596473694,0.4565717875957489,0.5778918862342834,0.4365343749523163,0.5826079845428467,0.4170762598514557,0.5603448748588562,0.4236306548118591,0.5789998173713684,0.3924281895160675,0.5613788962364197,0.3924281895160675,0.5613788962364197
GR_TRIP23009_0,iː,ʏ,b,s,GR462,GR509,GR373,GR-participant3,GR-participant4,False,0,GR,3,0.7331665754318237,0.6201100945472717,0.7165054082870483,0.6082379817962646,0.7123012542724609,0.603122353553772,0.6937869191169739,0.586903989315033,0.6478152871131897,0.5718449950218201,0.5250900983810425,0.5421791672706604,0.4711316525936126,0.5243383049964905,0.4439669251441955,0.5123481154441833,0.4365918040275574,0.4928347468376159,0.423740804195404,0.453638345003128,0.4686353802680969,0.4524913132190704,0.4163882434368133,0.3992066383361816,0.41638824343681335,0.39920663833618164
FR_TRIP49587_0,ɛ̃,ɑ̃,z,b,FR159,FR453,FR1962,FR-participant6,FR-participant3,False,0,FR,0,0.5611582398414612,0.6238150596618652,0.5628661513328552,0.617322564125061,0.5760970711708069,0.6340753436088562,0.5671095848083496,0.6223368644714355,0.568058431148529,0.6262463927268982,0.5514199733734131,0.6089847087860107,0.510498046875,0.560427725315094,0.4933544397354126,0.5372115969657898,0.4883699715137481,0.5227758884429932,0.4840685725212097,0.4881515800952911,0.5198363661766052,0.5579562783241272,0.4590289294719696,0.4758613705635071,0.4590289294719696,0.4758613705635071
BR_TRIP16577_0,ẽ,ũ,m,d,BR553,BR596,BR843,BR-participant3,BR-participant1,False,0,BR,2,0.6299457550048828,0.6604385375976562,0.6140568852424622,0.6194851994514465,0.6077112555503845,0.6291400790214539,0.6049660444259644,0.6289044618606567,0.6255877017974854,0.6658288240432739,0.5713876485824585,0.6611846089363098,0.5248585343360901,0.6611356735229492,0.5108644366264343,0.6574932336807251,0.512506902217865,0.6727033853530884,0.5057904124259949,0.6713151335716248,0.5499518513679504,0.7081238031387329,0.5243145227432251,0.7321796417236328,0.5243145227432251,0.7321796417236328
FR_TRIP18983_1,e,ɛ,z,b,FR1914,FR1812,FR1623,FR-participant3,FR-participant4,True,1,FR,0,0.6837445497512817,0.7351612448692322,0.649433434009552,0.7101998329162598,0.6509194374084473,0.7158471345901489,0.60667484998703,0.6630581617355347,0.5878089070320129,0.6155261397361755,0.5633286237716675,0.5791237950325012,0.5459566712379456,0.5606763958930969,0.5767773389816284,0.5465494394302368,0.5773664116859436,0.5672300457954407,0.5703791975975037,0.5574294924736023,0.5624619126319885,0.5643746256828308,0.5196377635002136,0.5712666511535645,0.5196377635002136,0.5712666511535645
EN_TRIP8810_1,u,ʊ,f,s,EN2244,EN2269,EN1878,EN-participant7,EN-participant1,True,1,EN,1,0.5825478434562683,0.5201363563537598,0.5679047107696533,0.5120578408241272,0.5685926675796509,0.512272834777832,0.538075864315033,0.4818295538425445,0.5359252691268921,0.4930214583873749,0.5097891688346863,0.4723252356052398,0.505795419216156,0.459979772567749,0.4868199527263641,0.4449832141399383,0.4745709300041199,0.4228236377239227,0.4813836812973022,0.4226568639278412,0.5118118524551392,0.4285966157913208,0.4625354707241058,0.3819652795791626,0.46253547072410583,0.3819652795791626
FR_TRIP35715_0,ɔ,œ,z,f,FR4007,FR4232,FR2655,FR-participant8,FR-participant1,False,0,FR,0,0.662970244884491,0.6339970827102661,0.6327382326126099,0.6002048850059509,0.6088534593582153,0.5689132809638977,0.5996142625808716,0.5419628024101257,0.5894469022750854,0.5460547208786011,0.5618894100189209,0.5365276336669922,0.5526398420333862,0.5308530926704407,0.5550700426101685,0.524013876914978,0.5637991428375244,0.5304381847381592,0.5753685832023621,0.5265279412269592,0.633973240852356,0.577659547328949,0.5887547731399536,0.5357322692871094,0.5887547731399536,0.5357322692871094
ES_TRIP6341_1,æ:,ø:,s,t,ES64,ES60,ES193,ES-participant2,ES-participant3,True,1,ES,6,0.6075732707977295,0.7026669383049011,0.5852109789848328,0.6656898856163025,0.5724296569824219,0.6682888269424438,0.5240221619606018,0.6405358910560608,0.5035602450370789,0.638027012348175,0.4879697859287262,0.6232682466506958,0.4769954681396484,0.6090429425239563,0.4820467233657837,0.5977327227592468,0.4985535740852356,0.5961078405380249,0.4494462311267853,0.5840370655059814,0.499271035194397,0.6592543125152588,0.4758222997188568,0.6551927328109741,0.4758222997188568,0.6551927328109741
BR_TRIP65907_0,ĩ,õ,l,s,BR775,BR666,BR16,BR-participant1,BR-participant2,False,0,BR,2,0.4901140928268432,0.5784711837768555,0.4754282832145691,0.5954588055610657,0.459771990776062,0.5913743376731873,0.4413489997386932,0.5758621692657471,0.4355885684490204,0.59168541431427,0.4196728467941284,0.5817834138870239,0.4152868688106537,0.5592418313026428,0.4205004572868347,0.5543540120124817,0.4056960642337799,0.553972601890564,0.3957379460334778,0.5463781356811523,0.3765172958374023,0.5518696904182434,0.3202351927757263,0.5884464383125305,0.3202351927757263,0.5884464383125305
FR_TRIP12581_1,ɔ,ø,f,f,FR2004,FR1847,FR3609,FR-participant3,FR-participant5,True,1,FR,0,0.4219312965869903,0.4411449432373047,0.4104976654052734,0.4291137158870697,0.388696551322937,0.4170067608356476,0.3809734284877777,0.3769857585430145,0.3739311397075653,0.3599001467227936,0.3469535112380981,0.3224835097789764,0.3309501409530639,0.2991561591625213,0.3118068873882293,0.278270423412323,0.313370794057846,0.2787830233573913,0.2977660298347473,0.2817856967449188,0.3181258738040924,0.2759546935558319,0.3426572978496551,0.2585059404373169,0.34265729784965515,0.2585059404373169
GL_TRIP1548_0,a,aː,f,f,GLO121,GLO14,GLO116,S04F,S03M,False,0,GL,4,0.3820008039474487,0.3721344769001007,0.3647821545600891,0.364642322063446,0.3644789159297943,0.3720619976520538,0.3432299494743347,0.3632070422172546,0.3375298976898193,0.3559557795524597,0.3439125716686249,0.3627190887928009,0.3354778289794922,0.3611748218536377,0.3221525847911834,0.3530767261981964,0.3152570426464081,0.3454217612743377,0.3126972019672394,0.3356805145740509,0.3115104734897613,0.3281345963478088,0.2496690899133682,0.2557226419448852,0.24966908991336823,0.25572264194488525
GR_TRIP50100_0,iː,ɪ,f,t,GR121,GR48,GR572,GR-participant6,GR-participant1,False,0,GR,3,0.4798071980476379,0.6322796940803528,0.4734146893024444,0.5932595133781433,0.4861308634281158,0.5953234434127808,0.4820024073123932,0.586654543876648,0.4751928746700287,0.5703316330909729,0.4494390785694122,0.5418307781219482,0.4128488898277282,0.5127521753311157,0.4119902849197387,0.5122343301773071,0.4111312329769134,0.5050046443939209,0.4176160395145416,0.5020396709442139,0.4148782193660736,0.4805714786052704,0.3611221313476562,0.4197939038276672,0.36112213134765625,0.41979390382766724
BR_TRIP60567_0,ɐ̃,ũ,s,t,BR788,BR662,BR476,BR-participant1,BR-participant3,False,0,BR,2,0.5503853559494019,0.4423333704471588,0.5197427868843079,0.4216348826885223,0.4988987147808075,0.4067838490009308,0.4629485607147217,0.405272513628006,0.4343691170215606,0.4178775250911712,0.3835699558258056,0.3762014210224151,0.347862035036087,0.3528599441051483,0.3246037364006042,0.3483953177928924,0.3228990137577057,0.3438429236412048,0.3260225355625152,0.334164023399353,0.34699147939682,0.3477706611156463,0.2716675996780395,0.2986305058002472,0.27166759967803955,0.2986305058002472
BR_TRIP58555_1,e,i,f,s,BR818,BR759,BR1018,BR-participant1,BR-participant5,True,1,BR,2,0.4571488797664642,0.5249561667442322,0.4353731572628021,0.4904141128063202,0.4236982762813568,0.4810714423656463,0.3962472081184387,0.4449003338813782,0.3777249455451965,0.4270771145820617,0.3457644283771515,0.405046135187149,0.3135096728801727,0.3757433295249939,0.2886904776096344,0.3585935235023498,0.2747360169887543,0.3553127348423004,0.2608688175678253,0.3408235609531402,0.2476091384887695,0.3557146787643432,0.1835744976997375,0.2909897863864898,0.18357449769973755,0.29098978638648987
GR_TRIP59098_1,iː,yː,f,t,GR289,GR378,GR435,GR-participant4,GR-participant3,True,1,GR,3,0.6200649738311768,0.630854070186615,0.5911205410957336,0.5924445986747742,0.5850685834884644,0.5857267379760742,0.5568926930427551,0.5676069259643555,0.528070330619812,0.5594381093978882,0.4682855904102325,0.5112213492393494,0.4260011911392212,0.4711504280567169,0.4166105389595032,0.4736764430999756,0.4158800542354584,0.4633538126945495,0.4203716814517975,0.4681335985660553,0.4729651212692261,0.5268003344535828,0.4683315753936767,0.5242817997932434,0.46833157539367676,0.5242817997932434
TU_TRIP6015_0,i,y,f,z,TU44,TU4,TU151,TU-participant2,TU-participant3,False,0,TU,5,0.596508264541626,0.4926193058490753,0.5795010328292847,0.4741358160972595,0.5418984293937683,0.4726540744304657,0.5032144784927368,0.4376147091388702,0.4691516458988189,0.4213637411594391,0.4113166034221649,0.3798657655715942,0.3790960013866424,0.3473888635635376,0.3423211276531219,0.3222285509109497,0.3316201567649841,0.3103916645050049,0.3200178146362304,0.2991370558738708,0.3273324966430664,0.3007997274398803,0.2875222563743591,0.2633928060531616,0.28752225637435913,0.2633928060531616
EN_TRIP2860_0,ʊ,ɪ,z,b,EN203,EN295,EN1020,EN-participant6,EN-participant4,False,0,EN,1,0.5025960206985474,0.5658091306686401,0.5050666928291321,0.5744255781173706,0.4838173985481262,0.5592530369758606,0.4600242972373962,0.5319775342941284,0.4403594136238098,0.5286256074905396,0.4232068955898285,0.5105186104774475,0.3865245282649994,0.4602194130420685,0.3821282088756561,0.4430024027824402,0.3798490464687347,0.4420268833637237,0.3612233400344848,0.4036860167980194,0.3375969231128692,0.3963320553302765,0.2887181639671325,0.3001136183738708,0.28871816396713257,0.30011361837387085
BR_TRIP38907_1,a,ɐ̃,k,b,BR313,BR404,BR858,BR-participant4,BR-participant5,True,1,BR,2,0.5550073981285095,0.4936529397964477,0.5356205105781555,0.4838539361953735,0.5560339689254761,0.4915951192378998,0.5276589393615723,0.5029274821281433,0.5121932029724121,0.4972062706947326,0.4556282162666321,0.4419111609458923,0.4244421422481537,0.4038962721824646,0.4199899137020111,0.4039011001586914,0.4221621453762054,0.4069755673408508,0.4314903616905212,0.411007821559906,0.45300954580307,0.4353272616863251,0.4091158509254455,0.3655385971069336,0.40911585092544556,0.3655385971069336
FR_TRIP35938_1,ɛ̃,ɛ,z,f,FR4206,FR4356,FR1483,FR-participant8,FR-participant4,True,1,FR,0,0.5748114585876465,0.6419393420219421,0.5691094398498535,0.635794460773468,0.5689941048622131,0.648079514503479,0.5372118353843689,0.6378879547119141,0.5189300775527954,0.641909122467041,0.5158838033676147,0.6374112367630005,0.4957809746265411,0.5497122406959534,0.4976533055305481,0.5187414288520813,0.4842310845851898,0.5111621022224426,0.4740073680877685,0.5156909823417664,0.501822292804718,0.5234782695770264,0.4507924318313598,0.5007970333099365,0.45079243183135986,0.5007970333099365
FR_TRIP19184_1,œ,o,z,b,FR2136,FR1888,FR1599,FR-participant3,FR-participant4,True,1,FR,0,0.6558836102485657,0.6933266520500183,0.6396309733390808,0.6828049421310425,0.6683291792869568,0.6851702332496643,0.6070466637611389,0.6735624074935913,0.5676838755607605,0.6741253137588501,0.5420688986778259,0.6622725129127502,0.4999379217624664,0.6210030317306519,0.4969485998153686,0.6268666982650757,0.4948635995388031,0.6255935430526733,0.4892177879810333,0.6270514726638794,0.5278369784355164,0.6222681403160095,0.4323159456253052,0.5532219409942627,0.4323159456253052,0.5532219409942627
EN_TRIP14787_0,ʊ,ʌ,t,s,EN2397,EN2484,EN760,EN-participant5,EN-participant2,False,0,EN,1,0.5601164698600769,0.5545433759689331,0.5286155939102173,0.5317225456237793,0.5154296159744263,0.5172449350357056,0.4934152066707611,0.5099884867668152,0.4911686182022095,0.5008667707443237,0.4681719243526459,0.4943094253540039,0.4569657146930694,0.487535297870636,0.4513474106788635,0.4858501851558685,0.4502522051334381,0.4878981411457062,0.4545935094356537,0.4898357391357422,0.497019499540329,0.5387941598892212,0.4289724230766296,0.4958035051822662,0.42897242307662964,0.49580350518226624
TU_TRIP11276_0,œ,y,t,s,TU252,TU236,TU105,TU-participant1,TU-participant4,False,0,TU,5,0.5381220579147339,0.7150589823722839,0.5097243189811707,0.6868624091148376,0.5026994943618774,0.6922500133514404,0.4814724326133728,0.6548432111740112,0.4673888385295868,0.6558359861373901,0.4337063729763031,0.6188573837280273,0.4040215909481048,0.5858794450759888,0.4065726101398468,0.5737410187721252,0.4294022619724273,0.5618318915367126,0.392215222120285,0.5655876398086548,0.4093823730945587,0.5765326619148254,0.352801501750946,0.4908673167228699,0.35280150175094604,0.4908673167228699
GR_TRIP72961_1,yː,uː,ts,k,GR682,GR646,GR555,GR-participant5,GR-participant1,True,1,GR,3,0.5115739703178406,0.5485182404518127,0.4735073447227478,0.4876853227615356,0.4629636108875274,0.4803961515426636,0.4429540932178497,0.4733249545097351,0.4107398092746734,0.4645470380783081,0.3601624071598053,0.4301050901412964,0.3321571350097656,0.4129598140716553,0.3146579563617706,0.4169374108314514,0.3125678896903991,0.401063472032547,0.3160395920276642,0.3913362026214599,0.3589103519916534,0.4247939586639404,0.356997936964035,0.3907370865345001,0.35699793696403503,0.3907370865345001
BR_TRIP14202_0,e,ĩ,z,b,BR637,BR504,BR288,BR-participant3,BR-participant4,False,0,BR,2,0.6325436234474182,0.7827059626579285,0.6170270442962646,0.775180459022522,0.5985528826713562,0.7770010232925415,0.5582667589187622,0.7597683668136597,0.5376720428466797,0.7635985612869263,0.4935698509216308,0.6987718343734741,0.4735134840011596,0.6826516389846802,0.4521107971668243,0.6346434950828552,0.4575912654399872,0.6653557419776917,0.4478797614574432,0.6403312683105469,0.4509738981723785,0.6593159437179565,0.3897705376148224,0.6444168090820312,0.3897705376148224,0.6444168090820312
GL_TRIP933_1,ɛ,e,f,f,GLO73,GLO63,GLO143,S05M,S04F,True,1,GL,4,0.4982868731021881,0.4718591272830963,0.4891130328178406,0.4722998142242431,0.4735337197780609,0.4675550162792206,0.450374037027359,0.4661606252193451,0.4254525899887085,0.4507238268852234,0.4121765494346618,0.4323174953460693,0.390863686800003,0.4288910627365112,0.3816049993038177,0.4270512163639068,0.374966949224472,0.4234271645545959,0.3710634708404541,0.414258599281311,0.3666258156299591,0.4030574262142181,0.2683165073394775,0.3211646974086761,0.26831650733947754,0.32116469740867615
TU_TRIP9072_1,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,True,1,TU,5,0.5744498372077942,0.6453487277030945,0.5571975111961365,0.618407130241394,0.5514403581619263,0.6060633063316345,0.5153618454933167,0.571668267250061,0.4908030927181244,0.5629732012748718,0.467329740524292,0.5322014689445496,0.4296435117721557,0.5097594857215881,0.4038941264152527,0.5033926367759705,0.4082051217556,0.5170339941978455,0.4006050825119018,0.512535810470581,0.3980194926261902,0.5206269025802612,0.3732626438140869,0.4995952546596527,0.3732626438140869,0.4995952546596527
ES_TRIP36787_1,i:,æ:,m,v,ES245,ES247,ES341,ES-participant1,ES-participant5,True,1,ES,6,0.4372064471244812,0.6753979921340942,0.394400805234909,0.636038064956665,0.3891524374485016,0.6423730254173279,0.3726980984210968,0.6359920501708984,0.3784427940845489,0.6632111668586731,0.3570541143417358,0.6287533044815063,0.3501475155353546,0.6230385303497314,0.3514406979084015,0.6060708165168762,0.3486479520797729,0.6042121648788452,0.328477144241333,0.5975434184074402,0.346913993358612,0.6134855151176453,0.3163555562496185,0.5905284285545349,0.31635555624961853,0.5905284285545349
EN_TRIP31930_1,ɪ,æ,f,s,EN1303,EN1417,EN1991,EN-participant3,EN-participant7,True,1,EN,1,0.4201103150844574,0.6876799464225769,0.4088317155838012,0.6670956611633301,0.4094167053699493,0.6364181637763977,0.4181090295314789,0.6176964044570923,0.4140628278255462,0.5922548770904541,0.388887494802475,0.5412753820419312,0.3677905797958374,0.5261015892028809,0.3668479919433594,0.5176500678062439,0.3663561344146728,0.5146468281745911,0.3660707473754883,0.4940422475337982,0.3662954866886139,0.5130352973937988,0.2835878431797027,0.4756581485271454,0.28358784317970276,0.4756581485271454
BR_TRIP19605_1,ɛ,i,d,s,BR629,BR639,BR731,BR-participant3,BR-participant1,True,1,BR,2,0.4703145027160644,0.5575392842292786,0.451732188463211,0.549465000629425,0.4362039864063263,0.5587397217750549,0.3974924683570862,0.5367735028266907,0.4003872871398926,0.5413995385169983,0.3742214441299438,0.4884058237075805,0.3547597527503967,0.4613021612167358,0.3733568489551544,0.4541769027709961,0.3720545768737793,0.4651556015014648,0.3650089800357818,0.4807515442371368,0.3408472836017608,0.4541363418102264,0.2611275911331177,0.3815973997116089,0.2611275911331177,0.3815973997116089
BR_TRIP32404_0,ĩ,ẽ,s,t,BR1030,BR921,BR692,BR-participant5,BR-participant1,False,0,BR,2,0.4545823633670807,0.5698415040969849,0.4263952672481537,0.5483613014221191,0.4336002469062805,0.5478149652481079,0.4277670383453369,0.530482828617096,0.4283367097377777,0.5298100709915161,0.4147331118583679,0.4908938705921173,0.3854443430900574,0.4620606601238251,0.376219093799591,0.4588327407836914,0.3536514937877655,0.4399052858352661,0.3215156495571136,0.4179914891719818,0.335681676864624,0.4416922330856323,0.3216863870620727,0.4070739448070526,0.32168638706207275,0.4070739448070526
GR_TRIP41043_0,ʏ,yː,b,s,GR28,GR4,GR396,GR-participant6,GR-participant3,False,0,GR,3,0.4321909248828888,0.6451010704040527,0.4259137511253357,0.6383268237113953,0.4088419377803802,0.622187614440918,0.386818915605545,0.5709474682807922,0.3808507323265075,0.5516804456710815,0.3444476723670959,0.4839076697826385,0.3186311721801758,0.4508819580078125,0.3122526407241821,0.4257878065109253,0.3094444274902344,0.4179895520210266,0.318289041519165,0.4023871123790741,0.3249900341033935,0.4094220995903015,0.2534704804420471,0.3158155977725982,0.2534704804420471,0.31581559777259827
EN_TRIP26641_1,ʌ,ɑ,b,f,EN892,EN770,EN362,EN-participant4,EN-participant6,True,1,EN,1,0.5722532868385315,0.6066551208496094,0.5765251517295837,0.6435788869857788,0.5633636116981506,0.6318039298057556,0.5316992998123169,0.5751020908355713,0.510316014289856,0.5474134683609009,0.4927830100059509,0.527841329574585,0.4499764442443847,0.4897321164608001,0.4409055113792419,0.468933641910553,0.4446366429328918,0.4668878316879272,0.4429403841495514,0.4400299787521362,0.4723885357379913,0.475467324256897,0.3976422846317291,0.4161467254161834,0.3976422846317291,0.41614672541618347
BR_TRIP15431_1,õ,ɔ,d,g,BR588,BR456,BR852,BR-participant3,BR-participant1,True,1,BR,2,0.5353590250015259,0.6348121166229248,0.5146647095680237,0.6371237635612488,0.5153756141662598,0.6285074949264526,0.4868190288543701,0.5978468060493469,0.4634169340133667,0.6140958070755005,0.4252331554889679,0.5841771960258484,0.3883306384086609,0.5421169996261597,0.3709572255611419,0.5430393815040588,0.3622760474681854,0.539155125617981,0.3551400899887085,0.5513137578964233,0.3664302825927734,0.60414719581604,0.299596220254898,0.5541744232177734,0.29959622025489807,0.5541744232177734
FR_TRIP26413_0,ø,œ,z,b,FR2955,FR3364,FR3766,FR-participant7,FR-participant5,False,0,FR,0,0.5319179892539978,0.5361964106559753,0.5124730467796326,0.5101495385169983,0.5176467895507812,0.4685923159122467,0.4969290494918823,0.4283444881439209,0.4894464910030365,0.3891441226005554,0.4551827013492584,0.3593207895755768,0.4457487463951111,0.3440490067005157,0.4472677707672119,0.3507844805717468,0.4549793303012848,0.3418739736080169,0.4281986355781555,0.3326333165168762,0.4463405311107635,0.3422310948371887,0.4051149189472198,0.3269169926643371,0.40511491894721985,0.32691699266433716
BR_TRIP9171_0,ũ,ĩ,f,s,BR175,BR151,BR282,BR-participant2,BR-participant4,False,0,BR,2,0.6856682896614075,0.7129716277122498,0.6501474976539612,0.6993122100830078,0.6345016360282898,0.6853978633880615,0.6073975563049316,0.6596025228500366,0.6220910549163818,0.6731542348861694,0.6052495837211609,0.6669960021972656,0.577186644077301,0.645077645778656,0.5458130836486816,0.6276019215583801,0.5409817695617676,0.6268240213394165,0.5107089281082153,0.603868305683136,0.5201123356819153,0.623792827129364,0.4619033336639404,0.5850316286087036,0.46190333366394043,0.5850316286087036
GR_TRIP12152_0,øː,yː,ks,d,GR253,GR137,GR125,GR-participant2,GR-participant6,False,0,GR,3,0.539082944393158,0.6368984580039978,0.4908270537853241,0.5917779207229614,0.4960260391235351,0.5993868708610535,0.472382128238678,0.585599958896637,0.4485390484333038,0.5928062796592712,0.4117159843444824,0.5472733974456787,0.3997918367385864,0.5288292169570923,0.3900472819805145,0.5165820121765137,0.4026358425617218,0.5155928134918213,0.3957907259464264,0.5169452428817749,0.4147275686264038,0.5327637791633606,0.3787513375282287,0.4672349989414215,0.37875133752822876,0.4672349989414215
GL_TRIP97_0,i,e,p,p,GLO78,GLO2,GLO89,S03M,S02M,False,0,GL,4,0.4196817278861999,0.4388533532619476,0.3837636113166809,0.4103299975395202,0.3956758677959442,0.423577070236206,0.3837038874626159,0.4203372299671173,0.3676491677761078,0.4243771135807037,0.3798167407512665,0.4219626486301422,0.3657006323337555,0.4176477789878845,0.355472594499588,0.4133695065975189,0.3616161346435547,0.4146987497806549,0.3695486783981323,0.4200369119644165,0.3873397409915924,0.4112853407859802,0.3347647488117218,0.3516659140586853,0.3347647488117218,0.3516659140586853
TU_TRIP496_1,i,u,f,z,TU76,TU90,TU232,TU-participant4,TU-participant1,True,1,TU,5,0.5708392262458801,0.6058867573738098,0.5474863648414612,0.585639476776123,0.5446097254753113,0.5917071104049683,0.5124087333679199,0.5795238614082336,0.4941327571868896,0.5959959030151367,0.4599277973175049,0.5735001564025879,0.4353528320789337,0.5495703816413879,0.446256935596466,0.5414765477180481,0.4617392122745514,0.548622727394104,0.4517154991626739,0.5445448756217957,0.4764374792575836,0.5870128273963928,0.4112108945846557,0.5527556538581848,0.41121089458465576,0.5527556538581848
BR_TRIP32180_1,ɐ̃,õ,l,s,BR946,BR952,BR787,BR-participant5,BR-participant1,True,1,BR,2,0.4952670335769653,0.5826404094696045,0.4875785410404205,0.577889621257782,0.4665397703647613,0.5545068979263306,0.4134255945682525,0.5109608173370361,0.4038996398448944,0.5118023753166199,0.3918651938438415,0.5061970353126526,0.3982640206813812,0.4962424337863922,0.406311959028244,0.4883724451065063,0.4148058593273163,0.4847209453582763,0.3976194858551025,0.4598499536514282,0.3768652379512787,0.4635724723339081,0.286317229270935,0.4149757623672485,0.28631722927093506,0.41497576236724854
GR_TRIP29348_1,ʏ,ɪ,f,t,GR567,GR636,GR715,GR-participant1,GR-participant5,True,1,GR,3,0.598875105381012,0.580468475818634,0.551283061504364,0.5430843234062195,0.532674252986908,0.5389935374259949,0.5129605531692505,0.52418053150177,0.5177268385887146,0.5155037045478821,0.4879967868328094,0.4800749719142914,0.4682750403881073,0.4714645743370056,0.4437034428119659,0.4529757797718048,0.4393998086452484,0.4514176249504089,0.448557585477829,0.4637568295001983,0.4764655530452728,0.4989596903324127,0.4585671424865722,0.4595816433429718,0.45856714248657227,0.4595816433429718
BR_TRIP22652_1,u,ũ,k,b,BR941,BR892,BR782,BR-participant5,BR-participant1,True,1,BR,2,0.5645886063575745,0.604625940322876,0.5597851276397705,0.5997706651687622,0.5468106865882874,0.6018917560577393,0.5341694355010986,0.6000130772590637,0.5262333750724792,0.5913849472999573,0.4969106018543243,0.5630695819854736,0.4819866418838501,0.5350213646888733,0.4699564278125763,0.5207584500312805,0.4687061011791229,0.5203769207000732,0.4638184607028961,0.5089755654335022,0.4571777582168579,0.5309237241744995,0.4869789779186249,0.5582703948020935,0.4869789779186249,0.5582703948020935
ES_TRIP6410_0,æ:,ɤ:,s,t,ES64,ES25,ES121,ES-participant2,ES-participant4,False,0,ES,6,0.5957038402557373,0.6001911759376526,0.5699506998062134,0.5788295865058899,0.5553370714187622,0.5760347247123718,0.5407378077507019,0.5601437091827393,0.5101522207260132,0.5602015852928162,0.475467175245285,0.5031077265739441,0.426167368888855,0.4743452370166778,0.4125239551067352,0.4597845375537872,0.4006578624248504,0.4391883611679077,0.3748949468135834,0.4351231157779693,0.4083218574523926,0.4826496839523315,0.3748257756233215,0.4639510214328766,0.37482577562332153,0.4639510214328766
BR_TRIP63462_1,o,ɔ,k,s,BR804,BR801,BR1064,BR-participant1,BR-participant5,True,1,BR,2,0.4780323505401611,0.4958274662494659,0.4370325803756714,0.4613812863826751,0.4354903697967529,0.4704121351242065,0.4118112921714782,0.4641379117965698,0.4017954170703888,0.4572767913341522,0.3771889507770538,0.4281346201896667,0.3603988289833069,0.4097910225391388,0.3405347466468811,0.3945367038249969,0.3209804892539978,0.3786673545837402,0.3063574135303497,0.3669233024120331,0.3054559230804443,0.3818166553974151,0.2858657240867615,0.3638157546520233,0.2858657240867615,0.3638157546520233
FR_TRIP55112_1,y,i,f,f,FR409,FR205,FR4378,FR-participant6,FR-participant8,True,1,FR,0,0.5544037818908691,0.5857720375061035,0.5051117539405823,0.5386166572570801,0.5005514621734619,0.5277250409126282,0.4663534462451935,0.4995718002319336,0.4753094315528869,0.5106145739555359,0.4910819828510284,0.5097792744636536,0.4787247478961944,0.4942952394485473,0.4655522108078003,0.4760448336601257,0.4715985655784607,0.4908288419246673,0.4638846516609192,0.4845260083675384,0.461407870054245,0.4770293235778808,0.4141093492507934,0.4368762075901031,0.41410934925079346,0.43687620759010315
EN_TRIP37232_1,eɪ,ɛ,f,s,EN1616,EN1801,EN2843,EN-participant1,EN-participant8,True,1,EN,1,0.480286568403244,0.5954575538635254,0.4682372510433197,0.6307085752487183,0.4622246325016022,0.6168087124824524,0.4430805146694183,0.6181239485740662,0.442217081785202,0.6239563822746277,0.4127086699008941,0.617685079574585,0.3856443762779236,0.5999271869659424,0.371665209531784,0.6073260307312012,0.3591108918190002,0.6009504795074463,0.3481523990631103,0.5871016383171082,0.3767024874687195,0.6165120601654053,0.3157346546649933,0.5997431874275208,0.3157346546649933,0.5997431874275208
ES_TRIP10332_0,i:,y:,s,t,ES299,ES312,ES86,ES-participant5,ES-participant4,False,0,ES,6,0.5531346797943115,0.5647034049034119,0.5188413858413696,0.5485995411872864,0.5346413254737854,0.5270634293556213,0.5122113227844238,0.4902326166629791,0.527103841304779,0.4763399064540863,0.5207751393318176,0.4557929635047912,0.5058563351631165,0.4262081682682037,0.5120574235916138,0.4160831868648529,0.5026606321334839,0.4035819470882416,0.5042572021484375,0.4174953401088714,0.5166820287704468,0.4582809209823608,0.513687014579773,0.4652277529239654,0.513687014579773,0.46522775292396545
