filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,HuBERT (Transformer)_layer0_distance_tgt,HuBERT (Transformer)_layer0_distance_oth,HuBERT (Transformer)_layer1_distance_tgt,HuBERT (Transformer)_layer1_distance_oth,HuBERT (Transformer)_layer2_distance_tgt,HuBERT (Transformer)_layer2_distance_oth,HuBERT (Transformer)_layer3_distance_tgt,HuBERT (Transformer)_layer3_distance_oth,HuBERT (Transformer)_layer4_distance_tgt,HuBERT (Transformer)_layer4_distance_oth,HuBERT (Transformer)_layer5_distance_tgt,HuBERT (Transformer)_layer5_distance_oth,HuBERT (Transformer)_layer6_distance_tgt,HuBERT (Transformer)_layer6_distance_oth,HuBERT (Transformer)_layer7_distance_tgt,HuBERT (Transformer)_layer7_distance_oth,HuBERT (Transformer)_layer8_distance_tgt,HuBERT (Transformer)_layer8_distance_oth,HuBERT (Transformer)_layer9_distance_tgt,HuBERT (Transformer)_layer9_distance_oth,HuBERT (Transformer)_layer10_distance_tgt,HuBERT (Transformer)_layer10_distance_oth,HuBERT (Transformer)_layer11_distance_tgt,HuBERT (Transformer)_layer11_distance_oth,HuBERT (Logits)_distance_tgt,HuBERT (Logits)_distance_oth,logits_softmax_distance_tgt,logits_softmax_distance_oth
EN_TRIP1471_0,u,ʊ,f,s,EN237,EN73,EN1474,EN-participant6,EN-participant3,False,0,EN,1,0.3466607928276062,0.3941212892532348,0.3059587776660919,0.3599579930305481,0.3230123221874237,0.364037275314331,0.322238564491272,0.3605100512504577,0.3033007383346557,0.353329449892044,0.3047164380550384,0.3592076897621155,0.2753259837627411,0.3456542491912842,0.3037575483322143,0.3608035445213318,0.3045775592327118,0.3622566759586334,0.2868461012840271,0.3352914452552795,0.3067956566810608,0.3820506930351257,0.2630091607570648,0.3560641705989837,0.1606071293354034,0.2393967509269714,1.0622227191925049,1.6469738483428955
FR_TRIP17808_1,ɔ,œ,z,f,FR2219,FR2061,FR3596,FR-participant3,FR-participant5,True,1,FR,0,0.3505884706974029,0.3729345202445984,0.3189829885959625,0.3452121019363403,0.3225365579128265,0.3554830551147461,0.2897947132587433,0.335349977016449,0.2782915532588959,0.3100927770137787,0.2650193572044372,0.2992500960826874,0.2596265077590942,0.2752191424369812,0.2406949698925018,0.2607681453227997,0.2146412283182144,0.2155720293521881,0.1910919845104217,0.1583992391824722,0.2523204386234283,0.2178200483322143,0.2569494843482971,0.2432783544063568,0.1643312126398086,0.1593695729970932,0.9728554487228394,0.8255988955497742
GR_TRIP46239_1,ʏ,iː,f,s,GR29,GR38,GR548,GR-participant6,GR-participant1,True,1,GR,3,0.4108990728855133,0.5430575609207153,0.3623784780502319,0.4854100048542022,0.3644901812076568,0.4846048355102539,0.3383994400501251,0.4755688905715942,0.3124895989894867,0.4473926424980163,0.2974965870380401,0.4491281807422638,0.3171665072441101,0.4496491849422455,0.2868444621562958,0.4390224814414978,0.2456149458885193,0.3957436680793762,0.184845820069313,0.2641755044460296,0.2476567476987838,0.3630273640155792,0.311252236366272,0.4460059702396393,0.241153284907341,0.362867921590805,1.5080338716506958,2.384084701538086
BR_TRIP28083_1,ẽ,ɐ̃,k,s,BR1023,BR943,BR685,BR-participant5,BR-participant1,True,1,BR,2,0.3741458654403686,0.3830613493919372,0.3338376581668854,0.3287094831466675,0.3366621732711792,0.3283029496669769,0.3351317644119262,0.3370422124862671,0.3295909166336059,0.3336646854877472,0.3309710919857025,0.3399530947208404,0.3071523010730743,0.3558755815029144,0.304639995098114,0.3776433765888214,0.3073240518569946,0.3524374663829803,0.2514969408512115,0.3377203643321991,0.2564500570297241,0.3587909042835235,0.2884953916072845,0.3482852876186371,0.2029451727867126,0.2478221803903579,1.1294525861740112,1.689684271812439
BR_TRIP27081_0,õ,ɔ,d,g,BR883,BR984,BR268,BR-participant5,BR-participant4,False,0,BR,2,0.4073472619056701,0.405565857887268,0.3847118318080902,0.3782899081707001,0.3882697820663452,0.3901726901531219,0.3696174621582031,0.369864821434021,0.3421729207038879,0.3799453973770141,0.3211917579174042,0.3732649683952331,0.3166327476501465,0.3841608464717865,0.3257175385951996,0.4097168445587158,0.3121818900108337,0.3641200661659241,0.2500921487808227,0.2563159763813019,0.2765021026134491,0.2859066128730774,0.2848448455333709,0.3323364555835724,0.2492623478174209,0.2684117257595062,1.0509963035583496,1.5699726343154907
FR_TRIP36192_0,i,y,z,f,FR4405,FR4332,FR2450,FR-participant8,FR-participant1,False,0,FR,0,0.53471839427948,0.5588356256484985,0.5222243070602417,0.5398602485656738,0.4844645261764526,0.5726363062858582,0.4959700405597687,0.5428072810173035,0.5099456310272217,0.5317548513412476,0.5325593948364258,0.5504266023635864,0.5920423269271851,0.5897409319877625,0.6039102077484131,0.5929403305053711,0.5907267928123474,0.5605337619781494,0.582263708114624,0.4982108473777771,0.6794459819793701,0.6184794902801514,0.800536572933197,0.7916457056999207,0.9457749724388124,0.886306643486023,2.4824585914611816,2.5239734649658203
FR_TRIP18754_1,ɛ,e,z,b,FR1812,FR1914,FR3779,FR-participant3,FR-participant5,True,1,FR,0,0.3748574554920196,0.4098756313323974,0.322241723537445,0.3442449569702148,0.3047668635845184,0.3395193219184875,0.2841053605079651,0.3196662962436676,0.2718733549118042,0.3066920340061188,0.2614472508430481,0.2972752749919891,0.2441203594207763,0.2937646210193634,0.2442632466554641,0.3143994212150574,0.1958359777927398,0.2770209014415741,0.1690751165151596,0.2855177819728851,0.1960562914609909,0.3614766597747803,0.1716500967741012,0.3370260596275329,0.1133761927485466,0.2711063921451568,0.6770649552345276,1.2585082054138184
EN_TRIP27461_1,ɑ,æ,z,f,EN775,EN983,EN2723,EN-participant4,EN-participant8,True,1,EN,1,0.3606224954128265,0.4531224370002746,0.3142237663269043,0.4057863354682922,0.3198855221271515,0.4137418866157532,0.3078214228153229,0.3877547681331634,0.2997868359088897,0.3859860599040985,0.2909052968025207,0.3735074400901794,0.2658364176750183,0.3626649081707001,0.2482921630144119,0.3357667624950409,0.2247220575809478,0.3361751735210418,0.2294542044401168,0.3782451748847961,0.250517874956131,0.4226960837841034,0.2207061499357223,0.3898837864398956,0.1676361262798309,0.3118142485618591,1.150205373764038,2.2618045806884766
FR_TRIP8274_0,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,False,0,FR,0,0.5933055281639099,0.5562295317649841,0.5142933130264282,0.5111614465713501,0.4734782576560974,0.4878605306148529,0.4427379667758941,0.4624586105346679,0.4295796453952789,0.4437412321567535,0.4228719472885132,0.4166847765445709,0.4418847858905792,0.4216662645339966,0.4626060426235199,0.4542998671531677,0.4420883357524872,0.4524857401847839,0.4702216386795044,0.5455138683319092,0.5873463153839111,0.611473798751831,0.4861307740211487,0.4807208180427551,0.3942570686340332,0.3439716696739197,1.9341728687286377,1.8031811714172363
GR_TRIP27494_0,yː,aː,f,t,GR597,GR538,GR764,GR-participant1,GR-participant5,False,0,GR,3,0.5364893078804016,0.6029056310653687,0.4759860634803772,0.5402082204818726,0.4328768253326416,0.5364353060722351,0.3803413808345794,0.5234706401824951,0.3448722064495086,0.4843764007091522,0.329282134771347,0.4703958034515381,0.3320862948894501,0.4509147107601166,0.3354728817939758,0.4633432626724243,0.3625856041908264,0.4576282501220703,0.3610352873802185,0.4802804887294769,0.3747705817222595,0.5151843428611755,0.3307914435863495,0.4941402971744537,0.2595456838607788,0.416851133108139,1.2592891454696655,2.252974271774292
GR_TRIP60074_0,ɪ,iː,f,t,GR302,GR372,GR636,GR-participant4,GR-participant1,False,0,GR,3,0.5025582313537598,0.5395435094833374,0.4484122991561889,0.4983185529708862,0.4214035272598266,0.494024395942688,0.3843593597412109,0.4825862944126129,0.3502505719661712,0.4992880523204803,0.3106496036052704,0.531704843044281,0.3013361990451813,0.5567879676818848,0.2966052591800689,0.5566660761833191,0.2749614417552948,0.4762857854366302,0.2201760411262512,0.3879255354404449,0.2567400336265564,0.4026373922824859,0.2748889625072479,0.4295737743377685,0.1922670602798462,0.3530142903327942,1.340357780456543,2.2755751609802246
ES_TRIP11136_1,æ:,i:,s,t,ES301,ES299,ES157,ES-participant5,ES-participant3,True,1,ES,6,0.4729322493076324,0.6516872048377991,0.4338054060935974,0.5973904728889465,0.4025985300540924,0.5757916569709778,0.3553890287876129,0.531086802482605,0.3414150476455688,0.5404802560806274,0.3500796258449554,0.5385763645172119,0.35211181640625,0.4874881207942962,0.3538538217544555,0.4955528974533081,0.332780122756958,0.4387652575969696,0.3600617349147796,0.4625740051269531,0.3720734119415283,0.5302912592887878,0.314310759305954,0.6188285946846008,0.2367028892040252,0.5761474370956421,1.72084379196167,3.817378520965576
BR_TRIP40560_0,õ,ũ,m,d,BR333,BR277,BR519,BR-participant4,BR-participant3,False,0,BR,2,0.5276515483856201,0.5740724205970764,0.4775370359420776,0.5637458562850952,0.4625077545642853,0.5687834620475769,0.4231188595294952,0.5483536720275879,0.4163782298564911,0.5330817699432373,0.4087585508823395,0.5172199010848999,0.412603348493576,0.5191489458084106,0.4159573316574096,0.5276296138763428,0.3394341766834259,0.496461808681488,0.2699007093906402,0.4290889203548431,0.345450609922409,0.5029109120368958,0.3940968215465545,0.6150006651878357,0.3254540264606476,0.5998461246490479,2.017977714538574,2.4355058670043945
BR_TRIP32765_1,ũ,ɐ̃,s,t,BR904,BR918,BR706,BR-participant5,BR-participant1,True,1,BR,2,0.3656454980373382,0.4384107291698456,0.3406608402729034,0.4082293212413788,0.3544948697090149,0.4105536639690399,0.3407223224639892,0.4007565677165985,0.338444322347641,0.3855006098747253,0.3400061428546905,0.371197909116745,0.3426572978496551,0.3602988719940185,0.345724880695343,0.3623022437095642,0.3369506299495697,0.3309633731842041,0.2681925296783447,0.2593011260032654,0.3281889855861664,0.2960273027420044,0.405572235584259,0.3545147478580475,0.3327347338199615,0.2806653976440429,1.7448796033859253,1.6416573524475098
TU_TRIP6722_1,i,ɯ,t,s,TU45,TU22,TU121,TU-participant2,TU-participant4,True,1,TU,5,0.3645917177200317,0.401197075843811,0.3119743168354034,0.3526856601238251,0.2894670963287353,0.3082031309604645,0.2646144926548004,0.2792311906814575,0.2546027302742004,0.2538622617721557,0.2770297229290008,0.2618289291858673,0.2734826505184173,0.2981223165988922,0.2699998617172241,0.3038496673107147,0.2483249753713607,0.3150792419910431,0.2113909423351287,0.380910187959671,0.2826728522777557,0.4272143542766571,0.352613627910614,0.4394726753234863,0.318752110004425,0.3502300083637237,1.006218671798706,1.1219204664230347
GR_TRIP62861_1,uː,ʊ,f,s,GR308,GR262,GR480,GR-participant4,GR-participant3,True,1,GR,3,0.3717114329338074,0.4427370131015777,0.334916740655899,0.3728979229927063,0.3153444230556488,0.3757410943508148,0.2851625084877014,0.3567529320716858,0.2727283835411072,0.3481476306915283,0.2705644369125366,0.3552812039852142,0.2626804113388061,0.3700488805770874,0.2617002725601196,0.3662998974323272,0.2752496004104614,0.3625247478485107,0.2808983623981476,0.3436320424079895,0.3186593353748321,0.3925524950027466,0.2970338463783264,0.3728227913379669,0.216025710105896,0.3229889571666717,1.3454527854919434,1.7780187129974365
EN_TRIP2742_0,eɪ,ɛ,z,b,EN102,EN141,EN1843,EN-participant6,EN-participant1,False,0,EN,1,0.4550930857658386,0.5380423665046692,0.422855943441391,0.5195860862731934,0.4488950669765472,0.5694400668144226,0.4330465197563171,0.5697779059410095,0.3971862494945526,0.5826018452644348,0.3992564082145691,0.616267740726471,0.381862998008728,0.6203475594520569,0.3808630406856537,0.6119291186332703,0.34958615899086,0.533663272857666,0.251155823469162,0.3570708930492401,0.2877840101718902,0.4171129465103149,0.374438464641571,0.5270309448242188,0.3810954391956329,0.5704572796821594,2.2153165340423584,2.9248886108398438
BR_TRIP55839_0,ẽ,ũ,z,b,BR683,BR673,BR11,BR-participant1,BR-participant2,False,0,BR,2,0.4075377285480499,0.5307660102844238,0.3431048691272735,0.462727814912796,0.3462215065956116,0.4699362516403198,0.338008314371109,0.471798688173294,0.3130965232849121,0.46916463971138,0.286677211523056,0.4630550444126129,0.2721851468086242,0.4784187972545624,0.2941290438175201,0.4845242798328399,0.2581694424152374,0.469586431980133,0.199800044298172,0.4823622703552246,0.2017304450273513,0.523808479309082,0.2405353039503097,0.475177526473999,0.2017156332731247,0.3671672940254211,1.309701681137085,2.132906436920166
GL_TRIP106_0,i,ɛ,p,p,GLO78,GLO39,GLO138,S03M,S01F,False,0,GL,4,0.4343219399452209,0.4083521366119385,0.4093770682811737,0.3707234263420105,0.4274081289768219,0.4151908159255981,0.4138873219490051,0.4086922109127044,0.4046893715858459,0.4017995595932007,0.3918850719928741,0.3705349266529083,0.3874632120132446,0.3466422855854034,0.4029912948608398,0.3458291888236999,0.3994331657886505,0.3483380973339081,0.3996806442737579,0.3448593914508819,0.5097833275794983,0.4261288046836853,0.53230220079422,0.4240640103816986,0.378642201423645,0.1949975043535232,1.9259120225906372,1.3178765773773193
TU_TRIP10021_0,ɯ,y,d,ʃ,TU209,TU261,TU88,TU-participant1,TU-participant4,False,0,TU,5,0.4260373711585998,0.4660592377185821,0.343524307012558,0.360470563173294,0.3187689185142517,0.3590593636035919,0.3078888654708862,0.3690829575061798,0.2839857041835785,0.3617421388626098,0.294116348028183,0.3789274990558624,0.2964493632316589,0.395151138305664,0.2893171012401581,0.3835423588752746,0.2717986106872558,0.3157588541507721,0.2397978752851486,0.3201950490474701,0.2520794570446014,0.4215036630630493,0.2993462979793548,0.4003838300704956,0.2334101498126983,0.301282525062561,1.105463981628418,0.913221001625061
FR_TRIP71619_1,ɔ,ø,f,f,FR2668,FR2642,FR4475,FR-participant1,FR-participant8,True,1,FR,0,0.5614067912101746,0.626889169216156,0.4610540270805359,0.5357682108879089,0.4550394415855407,0.5405940413475037,0.4630901515483856,0.5141932964324951,0.4759778082370758,0.5142859220504761,0.4962393939495086,0.5410215854644775,0.4853399991989136,0.5519287586212158,0.5102900862693787,0.5574628114700317,0.4951009452342987,0.5245681405067444,0.5697523355484009,0.6218627095222473,0.6121910810470581,0.6508921384811401,0.6305718421936035,0.7068817615509033,0.5530017614364624,0.6820226907730103,2.721681594848633,2.7928719520568848
EN_TRIP12160_0,ɪ,æ,z,b,EN2527,EN2307,EN959,EN-participant5,EN-participant4,False,0,EN,1,0.3777703642845154,0.4721395969390869,0.3205718696117401,0.4475763738155365,0.3089763820171356,0.4565156102180481,0.2845829129219055,0.4291819334030151,0.2529610991477966,0.4183619916439056,0.2695710659027099,0.4279532432556152,0.2613193988800049,0.4916674792766571,0.2663421928882599,0.5091462731361389,0.2284010946750641,0.5347818732261658,0.1626210361719131,0.5096551179885864,0.1688556671142578,0.4253149628639221,0.2100042104721069,0.4645200371742248,0.2028446495532989,0.3533854484558105,1.53948974609375,1.7906829118728638
BR_TRIP60037_0,ũ,ĩ,s,t,BR662,BR692,BR573,BR-participant1,BR-participant3,False,0,BR,2,0.342998057603836,0.4092796742916107,0.3054941594600677,0.379507452249527,0.3120867013931274,0.4163048267364502,0.2974550724029541,0.3960113227367401,0.2825891971588135,0.3809291422367096,0.3004090785980224,0.3698062598705292,0.2866358160972595,0.3617287576198578,0.2867955267429352,0.3524483740329742,0.2656100392341614,0.2990300953388214,0.2494846284389495,0.2625507712364197,0.3511784970760345,0.3901091814041137,0.3283344805240631,0.3617725670337677,0.2493876665830612,0.2821446657180786,1.0193264484405518,1.11507248878479
FR_TRIP26413_1,ø,œ,z,b,FR2955,FR3364,FR3766,FR-participant7,FR-participant5,True,1,FR,0,0.4333170354366302,0.4556593298912048,0.3826154470443725,0.4400302767753601,0.4013814628124237,0.4676181674003601,0.3676891326904297,0.444173514842987,0.3470176160335541,0.3865562081336975,0.3460351824760437,0.361053317785263,0.3703162968158722,0.3544794023036957,0.3897866606712341,0.3729995787143707,0.3664216697216034,0.3408309817314148,0.3664336502552032,0.3404485881328583,0.4475452601909637,0.4031690657138824,0.3896437287330627,0.3533263802528381,0.268893301486969,0.2742941975593567,1.0648471117019653,0.9375561475753784
BR_TRIP53623_0,õ,ẽ,m,d,BR702,BR686,BR900,BR-participant1,BR-participant5,False,0,BR,2,0.3753684461116791,0.4754653871059418,0.3594890236854553,0.4436228573322296,0.3765503764152527,0.4379856884479522,0.3766014277935028,0.4350746273994446,0.370301753282547,0.4490200281143188,0.3741445243358612,0.4517852067947387,0.4025274813175201,0.4518653750419616,0.4332498013973236,0.4693531990051269,0.4298338592052459,0.4325418472290039,0.3393966853618622,0.3399577438831329,0.3868570327758789,0.4124562442302704,0.4714981615543365,0.5595207810401917,0.48389533162117,0.5380702614784241,1.7903441190719604,2.1024386882781982
BR_TRIP43304_1,ɛ,e,d,s,BR364,BR283,BR861,BR-participant4,BR-participant5,True,1,BR,2,0.484987735748291,0.5155023336410522,0.4413441121578216,0.4690850973129272,0.4493281841278076,0.4515281915664673,0.4149642884731293,0.4142951965332031,0.3732790350914001,0.365050345659256,0.3546206355094909,0.3461283445358276,0.3618350028991699,0.3431049287319183,0.3570114970207214,0.3440250158309936,0.3642141222953796,0.332392543554306,0.2939991056919098,0.3170502483844757,0.329759418964386,0.3819405436515808,0.3192957639694214,0.3618495762348175,0.2490180134773254,0.2830071747303009,1.1694620847702026,1.4352645874023438
FR_TRIP38291_1,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR3486,FR-participant8,FR-participant5,True,1,FR,0,0.3616867363452911,0.352843165397644,0.3392736613750458,0.3345832824707031,0.358353704214096,0.365265280008316,0.3476535677909851,0.3281237185001373,0.3188726603984833,0.2817863821983337,0.3347753286361694,0.2637807428836822,0.3493010997772217,0.2520148158073425,0.3509412109851837,0.2486994266510009,0.3272694051265716,0.2379530966281891,0.3115655481815338,0.2514378428459167,0.3390137851238251,0.2763251960277557,0.3477473258972168,0.2263040542602539,0.3080543279647827,0.1805340498685836,1.6679579019546509,1.007041573524475
TU_TRIP5803_0,œ,ɯ,p,t,TU194,TU175,TU36,TU-participant3,TU-participant2,False,0,TU,5,0.6155202984809875,0.5983799695968628,0.5778899192810059,0.6027510166168213,0.5558977127075195,0.5695577263832092,0.5252289175987244,0.5149333477020264,0.4853717386722564,0.4841038882732391,0.4831241965293884,0.4884921312332153,0.4613939821720123,0.520758867263794,0.4938282370567322,0.5022771954536438,0.512790322303772,0.4626919031143188,0.524158239364624,0.4943794012069702,0.5749395489692688,0.6016002297401428,0.6206169128417969,0.6305510997772217,0.5369918942451477,0.5666261315345764,1.8289121389389038,1.9243799448013306
ES_TRIP10538_1,y:,ø:,s,t,ES288,ES285,ES264,ES-participant5,ES-participant1,True,1,ES,6,0.3690562546253204,0.4472410976886749,0.3265925347805023,0.3758283257484436,0.2995736002922058,0.3600386381149292,0.2750781774520874,0.3399801254272461,0.2602005898952484,0.3181542158126831,0.2705016136169433,0.3301375806331634,0.270912230014801,0.3237870931625366,0.2930059134960174,0.3036156296730041,0.2656619548797607,0.2570771276950836,0.2508082389831543,0.2188204228878021,0.3062110841274261,0.2313112765550613,0.2869231402873993,0.2534061670303345,0.2274858504533767,0.1955205202102661,1.6344250440597534,1.633800983428955
FR_TRIP12520_1,e,i,f,f,FR1930,FR2254,FR3553,FR-participant3,FR-participant5,True,1,FR,0,0.362428605556488,0.3414316177368164,0.3243710696697235,0.2918373048305511,0.3341804146766662,0.2772884666919708,0.3188024461269378,0.2566853165626526,0.2912927567958832,0.2442279607057571,0.2788591682910919,0.233996957540512,0.2823026776313782,0.2433495670557022,0.2907251715660095,0.235709860920906,0.2665804922580719,0.2150890976190567,0.1964960694313049,0.1456630527973175,0.2792880833148956,0.1895152032375335,0.396679013967514,0.2445007860660553,0.3851750791072845,0.2169917076826095,1.6102596521377563,0.5976898670196533
GL_TRIP1487_0,ɛ,e,p,p,GLO110,GLO107,GLO52,S04F,S05M,False,0,GL,4,0.2854744791984558,0.3554518520832062,0.2612563669681549,0.3323749005794525,0.2525420784950256,0.3345614671707153,0.245822936296463,0.3324427008628845,0.2286435216665268,0.3168980181217193,0.2348959445953369,0.3167218863964081,0.2768673896789551,0.340126633644104,0.2595930397510528,0.3308552801609039,0.2580426931381225,0.3434883058071136,0.3235823810100555,0.3901164829730987,0.3752249181270599,0.438346117734909,0.4085361361503601,0.4629483520984649,0.2828189134597778,0.345806360244751,1.489770770072937,2.046797513961792
ES_TRIP23661_1,a:,æ:,s,t,ES89,ES88,ES17,ES-participant4,ES-participant2,True,1,ES,6,0.411378413438797,0.4071367383003235,0.3670836687088012,0.381780207157135,0.3696507811546325,0.382676750421524,0.3303263783454895,0.3302259445190429,0.2928590476512909,0.318499207496643,0.2805983126163482,0.3379261195659637,0.2739065587520599,0.3730859160423279,0.2545780837535858,0.384561538696289,0.230600506067276,0.3553747534751892,0.1942168176174163,0.2584919035434723,0.2197092622518539,0.3124929666519165,0.230622723698616,0.3746860325336456,0.1675813943147659,0.3607441186904907,1.2258578538894653,2.297091245651245
TU_TRIP8912_0,œ,y,d,ʃ,TU63,TU8,TU103,TU-participant2,TU-participant4,False,0,TU,5,0.427110493183136,0.4870101511478424,0.3750244379043579,0.4060595333576202,0.3567027449607849,0.3786909878253937,0.3051616251468658,0.362103670835495,0.2551674246788025,0.3363268375396728,0.2356954365968704,0.3125124275684356,0.2092921584844589,0.2722574174404144,0.2169422209262848,0.2958724200725555,0.207522839307785,0.2897708714008331,0.1859787106513977,0.2782934308052063,0.1756818890571594,0.2955095171928406,0.1644187420606613,0.299161821603775,0.1149105131626129,0.2431045025587082,0.4544602334499359,1.3188691139221191
FR_TRIP27535_0,ɑ̃,ɔ̃,z,f,FR2996,FR3328,FR1523,FR-participant7,FR-participant4,False,0,FR,0,0.5408332943916321,0.5572285652160645,0.4784830212593078,0.4991290867328644,0.4684997200965881,0.4784703552722931,0.4718922674655914,0.4681824743747711,0.4667825102806091,0.4626565277576446,0.4577356576919555,0.44654181599617,0.4637244939804077,0.4194935858249664,0.4279223978519439,0.433292955160141,0.405446857213974,0.4526478946208954,0.4231757521629333,0.5197007060050964,0.4763895571231842,0.534741997718811,0.4814734160900116,0.5098575353622437,0.3461714684963226,0.3520831167697906,2.106621265411377,2.503281593322754
FR_TRIP12609_1,ɔ,o,f,f,FR2004,FR2192,FR2668,FR-participant3,FR-participant1,True,1,FR,0,0.4114269912242889,0.4264468252658844,0.3704406917095184,0.4169091284275055,0.3832394182682037,0.4239365458488464,0.3702667355537414,0.4180849492549896,0.3667614161968231,0.4248412251472473,0.3884319365024566,0.4269609451293945,0.4089957177639007,0.4724575579166412,0.4157955944538116,0.4797232449054718,0.3843273520469665,0.4529029726982116,0.4184226393699646,0.513221800327301,0.5414793491363525,0.5607117414474487,0.4755561649799347,0.5227816700935364,0.4581121802330017,0.4768150448799133,1.6430599689483643,2.379844903945923
BR_TRIP9180_0,ũ,ĩ,f,s,BR175,BR157,BR664,BR-participant2,BR-participant1,False,0,BR,2,0.3629191517829895,0.4790930449962616,0.3143077790737152,0.4039925336837768,0.3135780692100525,0.4009880721569061,0.2953829169273376,0.3943859338760376,0.2815077602863312,0.3845687508583069,0.2616981267929077,0.383399099111557,0.2553197145462036,0.3925919532775879,0.2561233043670654,0.4027818739414215,0.2338860183954239,0.360880434513092,0.2170296460390091,0.3286472856998443,0.2265409231185913,0.3699530065059662,0.2254673689603805,0.4645877182483673,0.1839121580123901,0.4645775854587555,1.0970849990844727,2.5306196212768555
ES_TRIP16905_0,ɤ:,ø:,m,v,ES340,ES327,ES148,ES-participant5,ES-participant3,False,0,ES,6,0.4425106942653656,0.4660243391990661,0.4109262824058532,0.3952107429504394,0.4167810082435608,0.4121135175228119,0.3796863555908203,0.3973470032215118,0.3381625413894653,0.4007025361061096,0.3353161215782165,0.3939302563667297,0.3410479128360748,0.4449813067913055,0.3538222312927246,0.4412479698657989,0.347750723361969,0.4741646647453308,0.3247971534729004,0.4130623042583465,0.3736566007137298,0.5694003701210022,0.4614965915679931,0.6693837642669678,0.3926431238651275,0.5476192235946655,1.7844449281692505,2.2003509998321533
EN_TRIP17203_1,i,ɪ,z,b,EN2864,EN2979,EN811,EN-participant8,EN-participant4,True,1,EN,1,0.5032479166984558,0.5674084424972534,0.5123123526573181,0.5596498847007751,0.5596619844436646,0.5685638189315796,0.5333881974220276,0.546069324016571,0.5072075128555298,0.5267325043678284,0.5127178430557251,0.522518515586853,0.5280131697654724,0.5276059508323669,0.5040795207023621,0.5087500810623169,0.4474849700927734,0.4459152221679687,0.3707897961139679,0.3340449631214142,0.3705318868160248,0.3526608645915985,0.4673407971858978,0.3785561621189117,0.3351857364177704,0.2981469631195068,1.3169128894805908,1.2919597625732422
ES_TRIP6396_0,æ:,ɤ:,s,t,ES28,ES61,ES217,ES-participant2,ES-participant1,False,0,ES,6,0.3804869055747986,0.4744475185871124,0.3319512009620666,0.4073182046413421,0.3196596205234527,0.3889340162277221,0.2678435444831848,0.3574284613132477,0.2361236363649368,0.3173582851886749,0.2198290973901748,0.3146203756332397,0.196349948644638,0.2712552547454834,0.1967770755290985,0.2617497742176056,0.1838715374469757,0.2249592840671539,0.1358536332845688,0.2011764347553253,0.1403943598270416,0.2678242027759552,0.1547809988260269,0.3338061571121216,0.0877459123730659,0.2885459363460541,0.7203654050827026,1.7247264385223389
FR_TRIP18865_0,ɑ̃,ɔ̃,z,b,FR1857,FR1897,FR3639,FR-participant3,FR-participant5,False,0,FR,0,0.3829046189785003,0.4277872741222381,0.3442034423351288,0.3672124743461609,0.3198196589946747,0.3454175293445587,0.3067772984504699,0.3308915793895721,0.3081788122653961,0.326171338558197,0.3152285814285278,0.3444404900074005,0.3319802582263946,0.3451147377490997,0.3346597552299499,0.3424297869205475,0.3605934679508209,0.3931432664394378,0.3983228206634521,0.4303131997585296,0.4124074280261993,0.4733571112155914,0.3651723861694336,0.4363873600959778,0.2703817784786224,0.3204748332500458,1.3982409238815308,1.981893539428711
BR_TRIP8870_0,ĩ,õ,s,t,BR65,BR91,BR849,BR-participant2,BR-participant1,False,0,BR,2,0.4195534884929657,0.5300735235214233,0.3728173971176147,0.42330002784729,0.3749434351921081,0.4124359488487243,0.3511786758899688,0.3982851207256317,0.3420532941818237,0.4049662053585052,0.3661904335021972,0.4030923247337341,0.3824777007102966,0.3816139101982116,0.37103271484375,0.4012001454830169,0.3305493891239166,0.3296880722045898,0.2711009979248047,0.29276242852211,0.3079524636268616,0.362276941537857,0.3091767132282257,0.3708502948284149,0.2333223819732666,0.3330457508563995,1.408254861831665,2.0030601024627686
GR_TRIP70641_0,ʏ,aː,f,t,GR694,GR704,GR155,GR-participant5,GR-participant2,False,0,GR,3,0.5334035158157349,0.6309397220611572,0.4803315699100494,0.565535306930542,0.455317884683609,0.5730934739112854,0.4379920065402984,0.5877683162689209,0.4077828228473663,0.5839954614639282,0.3888789415359497,0.5903257727622986,0.3860243260860443,0.6148120164871216,0.3611368238925934,0.6189444065093994,0.3482641875743866,0.5993008613586426,0.3052432835102081,0.5495595335960388,0.358269602060318,0.627023458480835,0.3410750031471252,0.5965476632118225,0.2528292238712311,0.5061047077178955,1.5070708990097046,2.5688092708587646
EN_TRIP8849_1,æ,ɑ,f,s,EN2286,EN1939,EN1417,EN-participant7,EN-participant3,True,1,EN,1,0.39077228307724,0.3640203475952148,0.3507682383060455,0.3251590132713318,0.3421493768692016,0.3245779871940613,0.3175027072429657,0.3016298115253448,0.3186688125133514,0.29628586769104,0.3197243511676788,0.2903509736061096,0.311767041683197,0.283269315958023,0.3318789899349212,0.3040043115615845,0.3285212814807892,0.2906496524810791,0.2912361919879913,0.2370860427618026,0.3289792835712433,0.253590315580368,0.3360204696655273,0.2606912851333618,0.2243437767028808,0.1730595082044601,1.408992886543274,0.9781976938247681
